scrutin_id,fecha,fecha_iso,sort,amendement_num,sous_amendement_num,es_sous_amendement,es_suppression,es_redaction_globale,es_identiques,demandeur,article_ref,ley_tipo,ley_titulo_corto,dossier_ref,titulo_scrutin
1347,2018-11-07,2018-11-07,rejeté,1038,,0,0,0,0,Mme Rabault,41 et État D de la seconde partie,projet de loi,de finances pour 2019 - Mission Participations financières de l'État,,l'amendement n° 1038 de Mme Rabault à l'article 41 et État D de la seconde partie du projet de loi de finances pour 2019 - Mission Participations financières de l'État (première lecture).
1348,2018-11-08,2018-11-08,rejeté,1326,,0,0,0,0,,,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1326 de Mme Le Pen après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales(première lecture).
1349,2018-11-08,2018-11-08,adopté,1040,,0,0,0,0,,,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1040 de Mme Louwagie après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
135,2017-09-28,2017-09-28,rejeté,53,,0,0,0,0,,,projet de loi,renforçant la sécurité intérieure et la lutte contre le terrorisme,,l'amendement n° 53 de M. Larrivé avant l'article 10 du projet de loi renforçant la sécurité intérieure et la lutte contre le terrorisme (première lecture).
1351,2018-11-08,2018-11-08,rejeté,1124,,0,1,0,1,M. Lurton et les amendements identiques suivants,83 de la seconde partie,projet de loi,"de finances pour 2019 - Mission Solidarité, insertion et égalité des chances",,"l'amendement de suppression n° 1124 de M. Lurton et les amendements identiques suivants à l'article 83 de la seconde partie du projet de loi de finances pour 2019 - Mission Solidarité, insertion et égalité des chances (première lecture)."
1352,2018-11-08,2018-11-08,rejeté,426,,0,0,0,1,,,projet de loi,"de finances pour 2019 - Mission Solidarité, insertion et égalité des chances",,"l'amendement n° 426 de M. Descoeur et les amendements identiques suivants après l'article 83 de la seconde partie du projet de loi de finances pour 2019 - Mission Solidarité, insertion et égalité des chances (première lecture)."
1353,2018-11-08,2018-11-08,rejeté,44,,0,0,0,1,Mme Louwagie et l'amendement identique suivant,79 de la seconde partie,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 44 de Mme Louwagie et l'amendement identique suivant à l'article 79 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1354,2018-11-08,2018-11-08,rejeté,1293,,0,0,0,0,Mme Pires Beaune,79 de la seconde partie,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1293 de Mme Pires Beaune à l'article 79 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1355,2018-11-08,2018-11-08,rejeté,1709,1709,1,0,0,0,Mme Pires Beaune à l'amendement n° 1679 du Gouvernement,79 de la seconde partie,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,le sous-amendement n° 1709 de Mme Pires Beaune à l'amendement n° 1679 du Gouvernement à l'article 79 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1356,2018-11-08,2018-11-08,rejeté,1296,,0,0,0,0,,,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1296 de Mme Pires Beaune après l'article 79 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1357,2018-11-08,2018-11-08,rejeté,1269,,0,0,0,0,,,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1269 de M. Guy Bricout après l'article 79 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1358,2018-11-08,2018-11-08,rejeté,1307,,0,0,0,0,Mme Pires Beaune,81 de la seconde partie,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1307 de Mme Pires Beaune à l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1359,2018-11-08,2018-11-08,rejeté,707,,0,0,0,1,M. Descoeur et les amendements identiques suivants,81 de la seconde partie,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 707 de M. Descoeur et les amendements identiques suivants à l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1360,2018-11-08,2018-11-08,adopté,708,,0,0,0,1,M. Descoeur et les amendements identiques suivants,81 de la seconde partie,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 708 de M. Descoeur et les amendements identiques suivants à l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1361,2018-11-08,2018-11-08,rejeté,1298,,0,0,0,0,,,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1298 de M. Jean-Louis Bricout après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1362,2018-11-08,2018-11-08,rejeté,709,,0,0,0,1,,,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 709 de M. Descoeur et les amendements identiques suivants après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1363,2018-11-08,2018-11-08,rejeté,1217,,0,0,0,0,,,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1217 de Mme Taurine après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1364,2018-11-08,2018-11-08,rejeté,1218,,0,0,0,0,,,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1218 de Mme Taurine après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1365,2018-11-08,2018-11-08,rejeté,1219,,0,0,0,0,,,projet de loi,de finances pour 2019 - Mission Relations avec les collectivités territoriales,,l'amendement n° 1219 de Mme Taurine après l'article 81 de la seconde partie du projet de loi de finances pour 2019 - Mission Relations avec les collectivités territoriales (première lecture).
1366,2018-11-09,2018-11-09,rejeté,1439,,0,0,0,0,M. Viry,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Travail et emploi,,l'amendement n° 1439 de M. Viry à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).
1367,2018-11-09,2018-11-09,rejeté,1441,,0,0,0,0,M. Viry,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Travail et emploi,,l'amendement n° 1441 de M. Viry à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).
1368,2018-11-09,2018-11-09,rejeté,1355,,0,0,0,0,M. Dharréville,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Travail et emploi,,l'amendement n° 1355 de M. Dharréville à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).
1369,2018-11-09,2018-11-09,rejeté,1388,,0,0,0,0,M. Vallaud,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Travail et emploi,,l'amendement n° 1388 de M. Vallaud à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).
137,2017-09-28,2017-09-28,rejeté,259,,0,0,0,0,,,projet de loi,renforçant la sécurité intérieure et la lutte contre le terrorisme,,l'amendement n°259 de Mme Obono après l'article 12 du projet de loi renforçant la sécurité intérieure et la lutte contre le terrorisme (première lecture).
1370,2018-11-09,2018-11-09,rejeté,1479,,0,0,0,0,Mme de Vaucouleurs,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Travail et emploi,,l'amendement n° 1479 de Mme de Vaucouleurs à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).
1371,2018-11-09,2018-11-09,rejeté,1440,,0,0,0,0,M. Viry,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Travail et emploi,,l'amendement n° 1440 de M. Viry à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).
1372,2018-11-09,2018-11-09,rejeté,1380,,0,0,0,0,M. Vallaud,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Travail et emploi,,l'amendement n° 1380 de M. Vallaud à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).
1373,2018-11-09,2018-11-09,rejeté,1498,,0,0,0,0,M. Dharréville,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Travail et emploi,,l'amendement n° 1498 de M. Dharréville à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Travail et emploi (première lecture).
1375,2018-11-09,2018-11-09,rejeté,833,,0,0,0,0,M. Jean-Louis Bricout,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Cohésion des territoires,,l'amendement n° 833 de M. Jean-Louis Bricout à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).
1376,2018-11-09,2018-11-09,rejeté,840,,0,0,0,0,M. Jean-Louis Bricout,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Cohésion des territoires,,l'amendement n° 840 de M. Jean-Louis Bricout à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).
1377,2018-11-09,2018-11-09,rejeté,831,,0,0,0,1,M. Jean-Louis Bricout et l'amendement identique suivant,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Cohésion des territoires,,l'amendement n° 831 de M. Jean-Louis Bricout et l'amendement identique suivant à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).
1378,2018-11-09,2018-11-09,rejeté,1491,,0,0,0,0,M. Bazin,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Cohésion des territoires,,l'amendement n° 1491 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).
1379,2018-11-09,2018-11-09,rejeté,1490,,0,0,0,0,M. Bazin,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Cohésion des territoires,,l'amendement n° 1490 de M. Bazin à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).
1380,2018-11-09,2018-11-09,rejeté,832,,0,0,0,0,M. Letchimy,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Cohésion des territoires,,l'amendement n° 832 de M. Letchimy à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Cohésion des territoires (première lecture).
1383,2018-11-12,2018-11-12,rejeté,89,,0,0,0,1,M. Cornut-Gentille et les amendements identiques suivants,5 et état B,projet de loi,de finances rectificative pour 2018,,l'amendement n° 89 de M. Cornut-Gentille et les amendements identiques suivants à l'article 5 et état B du projet de loi de finances rectificative pour 2018 (première lecture).
1384,2018-11-12,2018-11-12,rejeté,132,,0,0,0,0,Mme Rabault,5 et État B,projet de loi,de finances rectificative pour 2018,,l'amendement n° 132 de Mme Rabault à l'article 5 et État B du projet de loi de finances rectificative pour 2018 (première lecture).
1385,2018-11-12,2018-11-12,rejeté,1,,0,0,0,1,,,projet de loi,de finances rectificative pour 2018,,l'amendement n° 1 de M. Le Fur et les amendements identiques suivants après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).
1386,2018-11-12,2018-11-12,rejeté,306,,0,0,0,0,,,projet de loi,de finances rectificative pour 2018,,l'amendement n° 306 de Mme Louwagie après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).
1387,2018-11-12,2018-11-12,rejeté,129,,0,0,0,0,,,projet de loi,de finances rectificative pour 2018,,l'amendement n° 129 de Mme Rabault après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).
1388,2018-11-12,2018-11-12,rejeté,305,,0,0,0,0,,,projet de loi,de finances rectificative pour 2018,,l'amendement n° 305 de M. Charles de Courson après l'article 8 du projet de loi de finances rectificative pour 2018 (première lecture).
1390,2018-11-13,2018-11-13,rejeté,1685,,0,0,0,0,M. Juanico,39 et État B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1685 de M. Juanico à l'article 39 et État B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
1391,2018-11-13,2018-11-13,rejeté,1799,,0,0,0,0,M. Pradié,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1799 de M. Pradié à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
1392,2018-11-13,2018-11-13,rejeté,1798,,0,0,0,0,M. Pradié,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1798 de M. Pradié à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
1393,2018-11-13,2018-11-13,rejeté,1784,,0,0,0,0,M. Pradié,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1784 de M. Pradié à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
1394,2018-11-13,2018-11-13,rejeté,1797,,0,0,0,0,M. Pradié,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1797 de M. Pradié à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
1395,2018-11-13,2018-11-13,rejeté,1783,,0,0,0,0,M. Pradié,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1783 de M. Pradié à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
1396,2018-11-13,2018-11-13,rejeté,1919,,0,0,0,0,M. Garot,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1919 de M. Garot à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
1397,2018-11-13,2018-11-13,rejeté,1693,,0,0,0,0,M. Juanico,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1693 de M. Juanico à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
1398,2018-11-13,2018-11-13,rejeté,1691,,0,0,0,0,M. Juanico,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1691 de M. Juanico à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
1399,2018-11-13,2018-11-13,rejeté,1787,,0,0,0,0,M. Pradié,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Enseignement scolaire,,l'amendement n° 1787 de M. Pradié à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Enseignement scolaire (première lecture).
140,2017-10-10,2017-10-10,rejeté,35,,0,0,0,0,,,,,,l'amendement n° 35 de Mme Obono après l'article unique de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale
1401,2018-11-13,2018-11-13,rejeté,1653,,0,0,0,0,M. Di Filippo,39 et état B de la seconde partie,projet de loi,"de finances pour 2019 - Mission Sports, jeunesse et vie associative",,"l'amendement n° 1653 de M. Di Filippo à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Sports, jeunesse et vie associative (première lecture)."
1403,2018-11-13,2018-11-13,rejeté,1883,,0,0,0,0,Mme Ressiguier,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Recherche et enseignement supérieur,,l'amendement n° 1883 de Mme Ressiguier à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Recherche et enseignement supérieur (première lecture).
1404,2018-11-13,2018-11-13,rejeté,732,,0,0,0,0,Mme Trastour-Isnart,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Recherche et enseignement supérieur,,l'amendement n° 732 de Mme Trastour-Isnart à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Recherche et enseignement supérieur (première lecture).
1405,2018-11-13,2018-11-13,rejeté,1932,,0,0,0,0,Mme Descamps,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Recherche et enseignement supérieur,,l'amendement n° 1932 de Mme Descamps à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Recherche et enseignement supérieur (première lecture).
1406,2018-11-13,2018-11-13,rejeté,988,,0,0,0,1,la commission des finances et les amendements identiques suivants,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Recherche et enseignement supérieur,,l'amendement n° 988 de la commission des finances et les amendements identiques suivants à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Recherche et enseignement supérieur (première lecture).
1407,2018-11-13,2018-11-13,adopté,2513,,0,0,0,0,Gouvernement,39 et état B de la seconde partie,projet de loi,de finances pour 2019 - Mission Recherche et enseignement supérieur,,l'amendement n° 2513 du Gouvernement à l'article 39 et état B de la seconde partie du projet de loi de finances pour 2019 - Mission Recherche et enseignement supérieur (première lecture).
1408,2018-11-15,2018-11-15,rejeté,1402,,0,1,0,1,M. Masson et les amendements identiques suivants,51 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement de suppression n° 1402 de M. Masson et les amendements identiques suivants à l'article 51 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1409,2018-11-15,2018-11-15,rejeté,2137,,0,0,0,0,M. Fabien Roussel,51 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement n° 2137 de M. Fabien Roussel à l'article 51 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
141,2017-10-10,2017-10-10,rejeté,36,,0,0,0,0,,,,,,l'amendement n° 36 de M. Bernalicis après l'article unique de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale
1410,2018-11-15,2018-11-15,rejeté,2333,,0,0,0,0,Mme Pires Beaune,51 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement n° 2333 de Mme Pires Beaune à l'article 51 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1411,2018-11-15,2018-11-15,adopté,1953,,0,0,0,0,la commission des finances,51 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement n° 1953 de la commission des finances à l'article 51 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1412,2018-11-15,2018-11-15,rejeté,23,,0,1,0,1,M. Jean-Pierre Vigier et les amendements identiques suivants,52 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement de suppression n° 23 de M. Jean-Pierre Vigier et les amendements identiques suivants à l'article 52 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1413,2018-11-15,2018-11-15,rejeté,411,,0,0,0,1,,,projet de loi,de finances pour 2019,,l'amendement n° 411 de M. Menuel et les amendements identiques suivants après l'article 53 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1414,2018-11-15,2018-11-15,rejeté,2330,,0,0,0,0,,,projet de loi,de finances pour 2019,,l'amendement n° 2330 de M. Vallaud après l'article 55 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1415,2018-11-15,2018-11-15,rejeté,2608,2608,1,0,0,0,,,projet de loi,de finances pour 2019,,le sous-amendement n° 2608 de Mme Dumas à l'amendement n° 2384 de M. Giraud après l'article 55 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1416,2018-11-15,2018-11-15,rejeté,2623,2623,1,0,0,0,,,projet de loi,de finances pour 2019,,le sous-amendement n° 2623 de Mme Dumas à l'amendement n° 2384 de M. Giraud après l'article 55 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1417,2018-11-15,2018-11-15,rejeté,2593,2593,1,0,0,1,,,projet de loi,de finances pour 2019,,le sous-amendement n° 2593 de Mme Dumas à l'amendement n° 2621 du Gouvernement et le sous-amendement identique suivant après l'article 55 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1418,2018-11-16,2018-11-16,rejeté,2315,,0,0,0,0,Mme Pires Beaune,57 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement n° 2315 de Mme Pires Beaune à l'article 57 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1419,2018-11-16,2018-11-16,rejeté,1660,,0,0,0,1,Mme Magnier et l'amendement identique suivant,60 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement n° 1660 de Mme Magnier et l'amendement identique suivant à l'article 60 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1420,2018-11-16,2018-11-16,adopté,2267,,0,0,0,0,,60 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement n° 2267 (rect.) de M. Millienne à l'article 60 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1421,2018-11-16,2018-11-16,rejeté,1758,,0,0,0,1,M. Charles de Courson et l'amendement identique suivant,60 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement n° 1758 de M. Charles de Courson et l'amendement identique suivant à l'article 60 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1422,2018-11-16,2018-11-16,rejeté,2334,,0,0,0,0,,,projet de loi,de finances pour 2019,,l'amendement n° 2334 de Mme Pires Beaune après l'article 60 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1423,2018-11-16,2018-11-16,rejeté,86,,0,0,0,1,,,projet de loi,de finances pour 2019,,l'amendement n° 86 de Mme Louwagie et l'amendement identique suivant après l'article 63 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1424,2018-11-16,2018-11-16,rejeté,1632,,0,1,0,1,Mme Louwagie et les amendements identiques suivants,65 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement de suppression n° 1632 de Mme Louwagie et les amendements identiques suivants à l'article 65 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1425,2018-11-16,2018-11-16,rejeté,2041,,0,0,0,1,Mme Rubin et l'amendement identique suivant,65 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement n° 2041 de Mme Rubin et l'amendement identique suivant à l'article 65 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1426,2018-11-16,2018-11-16,rejeté,2043,,0,0,0,1,Mme Rubin et l'amendement identique suivant,65 de la seconde partie,projet de loi,de finances pour 2019,,l'amendement n° 2043 de Mme Rubin et l'amendement identique suivant à l'article 65 de la seconde partie du projet de loi de finances pour 2019 (première lecture).
1427,2018-11-19,2018-11-19,rejeté,489,,0,0,0,1,M. Ciotti et l'amendement identique suivant,premier,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 489 de M. Ciotti et l'amendement identique suivant à l'article premier du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1428,2018-11-19,2018-11-19,rejeté,23,,0,0,0,0,M. Bernalicis,premier,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 23 de M. Bernalicis à l'article premier du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1433,2018-11-20,2018-11-20,rejeté,491,,0,0,0,0,M. Ciotti,premier,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 491 de M. Ciotti à l'article premier du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1434,2018-11-20,2018-11-20,rejeté,937,,0,0,0,0,M. Hetzel,premier,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 937 de M. Hetzel à l'article premier du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1435,2018-11-21,2018-11-21,rejeté,49,,0,0,0,0,M. Bernalicis,3,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 49 de M. Bernalicis à l'article 3 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1436,2018-11-21,2018-11-21,rejeté,53,,0,0,0,0,Mme Obono,3,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 53 de Mme Obono à l'article 3 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1437,2018-11-21,2018-11-21,rejeté,140,,0,0,0,0,M. Bernalicis,3,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 140 de M. Bernalicis à l'article 3 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1438,2018-11-21,2018-11-21,rejeté,897,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 897 de M. Bernalicis après l'article 3 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1440,2018-11-21,2018-11-21,rejeté,444,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 444 de M. Bernalicis après l'article 4 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1441,2018-11-21,2018-11-21,rejeté,79,,0,0,0,0,Mme Obono,5,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 79 de Mme Obono à l'article 5 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1442,2018-11-21,2018-11-21,rejeté,27,,0,1,0,1,Mme Anthoine et les amendements identiques suivants,6,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement de suppression n° 27 de Mme Anthoine et les amendements identiques suivants à l'article 6 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1443,2018-11-21,2018-11-21,rejeté,842,,0,0,0,0,M. Gosselin,6,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 842 de M. Gosselin à l'article 6 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1445,2018-11-22,2018-11-22,rejeté,1387,,0,0,0,0,M. Peu,7,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 1387 de M. Peu à l'article 7 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1446,2018-11-22,2018-11-22,rejeté,193,,0,0,0,1,M.Breton et les amendements identiques suivants,7,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 193 de M.Breton et les amendements identiques suivants à l'article 7 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1447,2018-11-22,2018-11-22,rejeté,200,,0,0,0,1,M. Breton et l'amendement identique suivant,12 ter,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 200 de M. Breton et l'amendement identique suivant à l'article 12 ter du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1448,2018-11-22,2018-11-22,rejeté,452,,0,0,0,0,Mme Karamanli,13,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 452 de Mme Karamanli à l'article 13 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1450,2018-11-22,2018-11-22,rejeté,40,,0,0,0,1,Mme Anthoine et l'amendement identique suivant,14,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 40 de Mme Anthoine et l'amendement identique suivant à l'article 14 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1451,2018-11-22,2018-11-22,rejeté,433,,0,0,0,0,M. Gouffier-Cha,26,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 433 de M. Gouffier-Cha à l'article 26 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
