legislature_num,legislature_label,source_filename,intervention_id,seance_id,date,moment,type,section,sous_section,timestamp,intervention_plain,nb_mots,personnalite,parlementaire,parlementaire_sexe,parlementaire_groupe,fonction,source_url,cri_url_legislature_num,cri_session_period,cri_page_file,cri_anchor_id,deputy_id,deputy_full_name,deputy_family_name,deputy_first_name,deputy_gender,birth_date,birth_place,political_group_abbrev,political_group,dept_num,district_name,district_num,mandate_start,mandate_end,former_deputy,twitter_handle,twitter_id,twitter_verified
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4447,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,850,Applaudissements sur plusieurs bancs.,6,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984825,15,2016-2017-extra,20171006.asp,P984825,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4448,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,860,Très bien ! Il faut rejoindre nos rangs madame !,11,,Jean-Paul Lecoq,H,GDR,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984864,15,2016-2017-extra,20171006.asp,P984864,335612,Jean-Paul Lecoq,Lecoq,Jean-Paul,H,1958-10-13,Le Havre,GDR,Gauche démocrate et républicaine,76,Seine-Maritime,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4449,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,870,La parole est à Mme Caroline Janvier.,8,,François de Rugy,H,LREM,président,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984830,15,2016-2017-extra,20171006.asp,P984830,332747,François de Rugy,de Rugy,François,H,1973-12-06,Nantes,LAREM,La République en Marche,44,Loire-Atlantique,1,2012-06-20,2017-06-20,1,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4450,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,880,"Monsieur le président, madame la ministre, mes chers collègues, je suis assez surprise, voire choquée, par la vision manichéenne et caricaturale que certains parlementaires de l'opposition ont donnée de cette réforme. Il est facile d'opposer sans cesse chefs d'entreprise et salariés et de faire croire que toutes les entreprises françaises sont cotées au CAC 40 et qu'une poignée d'actionnaires richissimes a droit de vie et de mort sur les salariés !",82,,Caroline Janvier,F,LREM,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984831,15,2016-2017-extra,20171006.asp,P984831,720074,Caroline Janvier,Janvier,Caroline,F,1982-03-09,Nantes,LAREM,La République en Marche,45,Loiret,2,2017-06-18,,0,CarolineJanvier,865135799293050880,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4451,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,890,Applaudissements sur les bancs du groupe REM.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984831,15,2016-2017-extra,20171006.asp,P984831,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4452,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,900,"Le projet de loi présenté avec beaucoup de clarté et de hauteur de vue par la ministre du travail répond en réalité à un constat universel : l'excès de normes et de rigidité conduit à des résultats inverses de ceux qui sont visés, sur le marché du travail comme ailleurs, pour les chefs d'entreprise comme pour les salariés. L'article 1erde ce projet de loi répond précisément à ce problème puisqu'il va dans le sens de la démocratie sociale et du dialogue au sein même de l'entreprise, en donnant plus de pouvoir aux syndicats pour dialoguer et décider ensemble des meilleurs choix pour l'entreprise – laquelle, il est utile de le rappeler, ne comporte pas que des chefs d'entreprise. Mes chers collègues de La France insoumise, vous n'avez pas le monopole du peuple. Je travaille pour ma part dans le secteur médico-social, plus précisément dans une association qui intervient auprès de personnes handicapées et sans-abri et dans le secteur de la protection de l'enfance.",184,,Caroline Janvier,F,LREM,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984831,15,2016-2017-extra,20171006.asp,P984831,720074,Caroline Janvier,Janvier,Caroline,F,1982-03-09,Nantes,LAREM,La République en Marche,45,Loiret,2,2017-06-18,,0,CarolineJanvier,865135799293050880,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4453,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,910,Comme DRH ?,4,,Jean-Luc Mélenchon,H,LFI,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984866,15,2016-2017-extra,20171006.asp,P984866,2150,Jean-Luc Mélenchon,Mélenchon,Jean-Luc,H,1951-08-19,Tanger,FI,La France insoumise,13,Bouches-du-Rhône,4,2017-06-18,,0,jlmelenchon,80820758,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4454,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,920,Vives protestations sur les bancs du groupe REM.,10,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984866,15,2016-2017-extra,20171006.asp,P984866,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4455,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,930,"Mes chers collègues, seule Mme Janvier a la parole.",12,,François de Rugy,H,LREM,président,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984835,15,2016-2017-extra,20171006.asp,P984835,332747,François de Rugy,de Rugy,François,H,1973-12-06,Nantes,LAREM,La République en Marche,44,Loire-Atlantique,1,2012-06-20,2017-06-20,1,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4456,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,940,"Dans cette association où, comme vous vous en doutez, la recherche du profit n'est pas le premier objectif, la complexité et la rigidité des règles nuisent à l'embauche et au bien-être des salariés, car il est souvent trop compliqué ou trop risqué de recruter, faire évoluer ou progresser les salariés.",55,,Caroline Janvier,F,LREM,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984836,15,2016-2017-extra,20171006.asp,P984836,720074,Caroline Janvier,Janvier,Caroline,F,1982-03-09,Nantes,LAREM,La République en Marche,45,Loiret,2,2017-06-18,,0,CarolineJanvier,865135799293050880,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4457,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,950,Applaudissements sur les bancs du groupe REM.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984836,15,2016-2017-extra,20171006.asp,P984836,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4458,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,960,La parole est à Mme Catherine Fabre.,8,,François de Rugy,H,LREM,président,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984837,15,2016-2017-extra,20171006.asp,P984837,332747,François de Rugy,de Rugy,François,H,1973-12-06,Nantes,LAREM,La République en Marche,44,Loire-Atlantique,1,2012-06-20,2017-06-20,1,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4459,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,970,"Monsieur le président, madame la ministre, chers collègues, certains parlent de « foutaise » pour désigner le dialogue social. Je ne partage pas cette vision, mais plutôt celle de M. Mailly, de Force ouvrière, qui disait ce matin sur France Inter qu'il ressortait de la concertation beaucoup d'avancées positives. Ainsi l'article 1er tend à un renforcement de la branche par l'extension de six à douze domaines de son périmètre de négociation, qui comprendra par exemple l'égalité professionnelle entre hommes et femmes ou la négociation relative à la qualité de l'emploi. Autre avancée, l'ouverture d'un espace d'échanges au sein des entreprises. Qui en effet est mieux placé pour décider de l'avenir que les parties prenantes sur le terrain, qui connaissent leurs forces, leurs contraintes, leur situation ? Dans une économie en mutation constante, où 50 % des emplois seront profondément modifiés dans dix ans, seule la négociation sociale peut apporter l'agilité nécessaire pour s'adapter et donc pour protéger les emplois. Nous croyons à l'intelligence collective ; nous pensons qu'elle peut produire des accords gagnant-gagnant et que tout accord ne fait pas forcément un perdant. Notre ambition est précisément de tenter de créer un dialogue social ambitieux et qui donne des résultats positifs sur le terrain. Ce texte me paraît donc répondre aux problématiques actuelles. C'est du reste ce que pensent aussi nos électeurs. Je souhaiterais donc rencontrer à l'avenir un peu moins de condescendance de la part, notamment, des élus du groupe La France insoumise, parce que nous représentons des électeurs qui partagent notre vision des choses et cela mérite le respect.",289,,Catherine Fabre,F,LREM,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984838,15,2016-2017-extra,20171006.asp,P984838,719570,Catherine Fabre,Fabre,Catherine,F,1978-09-19,Toulouse,LAREM,La République en Marche,33,Gironde,2,2017-06-18,,0,cfabreAN,121106417,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4460,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,980,Applaudissements sur les bancs du groupe REM.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984838,15,2016-2017-extra,20171006.asp,P984838,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4461,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,990,Ce n'est pas vrai ! Les Français ne soutiennent pas ce texte !,14,,Danièle Obono,F,LFI,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984870,15,2016-2017-extra,20171006.asp,P984870,721960,Danièle Obono,Obono,Danièle,F,1980-07-12,Libreville,FI,La France insoumise,75,Paris,17,2017-06-18,,0,Deputee_Obono,858041350494793728,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4462,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1000,La parole est à Mme Marine Le Pen.,9,,François de Rugy,H,LREM,président,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984843,15,2016-2017-extra,20171006.asp,P984843,332747,François de Rugy,de Rugy,François,H,1973-12-06,Nantes,LAREM,La République en Marche,44,Loire-Atlantique,1,2012-06-20,2017-06-20,1,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4463,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1010,"Monsieur le président, madame la ministre, mes chers collègues, le texte qui nous est proposé est un projet marqué par l'idéologie, au sens plein du terme. Un lecteur inattentif pourrait croire qu'il s'agit d'un texte en faveur de toutes les entreprises. En réalité, sous couvert de simplification, il ne comporte aucune réelle avancée pour les TPE et PME et le cadre fixé ne s'adresse qu'aux grands groupes et aux grandes entreprises, comme d'habitude. Deux exemples parmi d'autres. Le premier est celui des simplifications de représentation, avec une extension de la délégation unique du personnel. Elles se justifient pour les petites et moyennes entreprises et existent déjà à titre facultatif. Dans les grandes entreprises, elles reviennent à faciliter les licenciements collectifs en allégeant les consultations obligatoires et leurs délais de mise en oeuvre. Deuxième exemple : la barémisation des indemnités attribuées par les prud'hommes – dont on ne connaît par ailleurs ni le plancher, ni le plafond, ce qui est relativement inquiétant – peut constituer un avantage non avoué pour les grandes entreprises si le barème qui leur est applicable est le même que pour les TPE et PME. Surtout, les petites entreprises ne résisteront pas à la course aux accords d'entreprise, soit parce qu'elles n'auront pas les moyens de concéder les contreparties nécessaires à leur signature, soit parce qu'elles n'auront pas les interlocuteurs nécessaires. Vous l'avez compris, ce texte ne nous apparaît pas anodin. Il porte en lui une vision de la société que nous combattons : celle d'une société qui verra s'installer la notion de salarié jetable du fait de la précarité de son contrat ou de facilités nouvelles de licenciement. Elle imposera progressivement dans le droit du travail la relativité des contrats de travail, le renversement des normes juridiques et l'effacement des normes collectives au profit de normes individuelles. Cela sera une régression pour les salariés sans être un avantage pour les petites et moyennes entreprises. Ce texte a donc tout faux.",355,,Marine Le Pen,F,NI,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984844,15,2016-2017-extra,20171006.asp,P984844,720614,Marine Le Pen,Le Pen,Marine,F,1968-08-05,Neuilly-sur-Seine,NI,Non inscrit,62,Pas-de-Calais,11,2017-06-18,,0,MLP_officiel,217749896,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4464,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1020,Applaudissements sur plusieurs bancs des députés non inscrits.,12,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984844,15,2016-2017-extra,20171006.asp,P984844,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4465,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1030,La parole est à Mme Annie Vidal.,8,,François de Rugy,H,LREM,président,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984848,15,2016-2017-extra,20171006.asp,P984848,332747,François de Rugy,de Rugy,François,H,1973-12-06,Nantes,LAREM,La République en Marche,44,Loire-Atlantique,1,2012-06-20,2017-06-20,1,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4466,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1040,"Monsieur le président, madame la ministre, chers collègues, je voudrais réagir à certains propos entendus ce soir, à propos de cet article et des autres, et visant particulièrement les députés du groupe La République en marche. Ce qui nous anime, ce sont la bienveillance et le respect, qui n'ont guère transpiré dans bon nombre des échanges que nous avons entendus.",68,,Annie Vidal,F,LREM,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984849,15,2016-2017-extra,20171006.asp,P984849,722102,Annie Vidal,Vidal,Annie,F,1956-09-17,La Bohalle,LAREM,La République en Marche,76,Seine-Maritime,2,2017-06-18,,0,Vidal7602,864199451375751168,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4467,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1050,Applaudissements sur les bancs du groupe REM.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984849,15,2016-2017-extra,20171006.asp,P984849,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4468,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1060,Ce sont les salariés qui vont faire les frais de votre bienveillance et de votre respect !,19,,Danièle Obono,F,LFI,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984872,15,2016-2017-extra,20171006.asp,P984872,721960,Danièle Obono,Obono,Danièle,F,1980-07-12,Libreville,FI,La France insoumise,75,Paris,17,2017-06-18,,0,Deputee_Obono,858041350494793728,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4469,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1070,"Vous n'avez eu de cesse de stigmatiser les députés de La République en marche par des propos qui ne sont pas acceptables. Permettez-moi de préciser que les députés du groupe dont je fais partie, novices en politique pour certains – par définition, puisque nous incarnons le renouveau attendu par tant de citoyens –",60,,Annie Vidal,F,LREM,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984850,15,2016-2017-extra,20171006.asp,P984850,722102,Annie Vidal,Vidal,Annie,F,1956-09-17,La Bohalle,LAREM,La République en Marche,76,Seine-Maritime,2,2017-06-18,,0,Vidal7602,864199451375751168,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4470,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1080,Exclamations sur plusieurs bancs du groupe LR.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984850,15,2016-2017-extra,20171006.asp,P984850,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4471,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1090,", ont été choisis et élus en raison d'un certain profil de compétences professionnelles et sociales qui nous prédisposent à accomplir ce mandat.",25,,Annie Vidal,F,LREM,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984850,15,2016-2017-extra,20171006.asp,P984850,722102,Annie Vidal,Vidal,Annie,F,1956-09-17,La Bohalle,LAREM,La République en Marche,76,Seine-Maritime,2,2017-06-18,,0,Vidal7602,864199451375751168,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4472,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1100,Applaudissements sur les bancs du groupe REM. – Exclamations sur quelques bancs du groupe LR.,16,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984850,15,2016-2017-extra,20171006.asp,P984850,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4473,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1110,Il n'y a pas beaucoup d'ouvriers parmi vous !,10,,Jean-Paul Lecoq,H,GDR,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984874,15,2016-2017-extra,20171006.asp,P984874,335612,Jean-Paul Lecoq,Lecoq,Jean-Paul,H,1958-10-13,Le Havre,GDR,Gauche démocrate et républicaine,76,Seine-Maritime,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4474,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1120,"Nous souhaiterions que cela soit respecté. Il y va de la qualité de nos débats à venir. Pour ce qui est de l'examen du texte en commission des affaires sociales, ce qui a été présenté par bon nombre d'entre vous n'est pas à l'image de ce qui s'est passé. Pour chaque amendement et chaque article, notre rapporteur a avancé des arguments que nous avions largement accrédités ensemble. Ce que vous qualifiez de silence, voire d'incompétence, est en fait l'expression de la fidélité à un programme sur lequel nous nous sommes engagés.",99,,Annie Vidal,F,LREM,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984851,15,2016-2017-extra,20171006.asp,P984851,722102,Annie Vidal,Vidal,Annie,F,1956-09-17,La Bohalle,LAREM,La République en Marche,76,Seine-Maritime,2,2017-06-18,,0,Vidal7602,864199451375751168,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4475,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1130,Applaudissements sur les bancs du groupe REM.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984851,15,2016-2017-extra,20171006.asp,P984851,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4476,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1140,"Enfin, ce que nous avons entendu en allant très largement à la rencontre de nos électeurs, quels qu'ils soient – ceux qui ont voté pour nous, ceux qui se sont abstenus et ceux qui ont voté pour d'autres –, c'est l'espoir et le souhait de voir enfin les énergies entrepreneuriales libérées pour augmenter l'offre d'emploi. C'est cela que nous portons.",62,,Annie Vidal,F,LREM,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984851,15,2016-2017-extra,20171006.asp,P984851,722102,Annie Vidal,Vidal,Annie,F,1956-09-17,La Bohalle,LAREM,La République en Marche,76,Seine-Maritime,2,2017-06-18,,0,Vidal7602,864199451375751168,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4477,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1150,Applaudissements sur les bancs du groupe REM.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984851,15,2016-2017-extra,20171006.asp,P984851,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4478,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1160,La parole est à M. Régis Juanico.,9,,François de Rugy,H,LREM,président,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984854,15,2016-2017-extra,20171006.asp,P984854,332747,François de Rugy,de Rugy,François,H,1973-12-06,Nantes,LAREM,La République en Marche,44,Loire-Atlantique,1,2012-06-20,2017-06-20,1,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4479,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1170,"Madame la ministre, on ne réforme pas le code du travail par ordonnances de façon expéditive. Le Président de la République a évoqué à Versailles la revalorisation du travail parlementaire, mais le deuxième texte de cette nouvelle législature, que nous examinons ici, à l'Assemblée nationale, est un projet de loi d'habilitation qui autorise le Gouvernement à légiférer par ordonnances, ce qui revient à dire que vous allez enjamber le Parlement, l'effacer en grande partie. Nous avons certes, cette semaine, le droit de débattre des têtes de chapitres de ce projet de loi d'habilitation, mais c'est bel et bien le Gouvernement qui, à la place du Parlement, écrira le contenu précis du texte en plein mois d'août, alors que nous ne siégerons plus, et nous ne pourrons discuter de ce contenu qu'après qu'il sera entré en vigueur, à la fin du mois de septembre. Il ne s'agit pas ici d'un texte technique ou d'un texte de simplification ; nous parlons de la vie quotidienne de vingt millions de salariés. Ce que vous appelez les « rigidités » du code du travail, ce sont les protections fondamentales, les garanties élémentaires et les droits collectifs associés au contrat de travail. Ce que nous demandent les chefs d'entreprise, c'est un environnement législatif et fiscal stable, de la prévisibilité, une simplification des normes et une main-d'oeuvre qualifiée et formée ; ils ne demandent pas davantage de précarité et d'instabilité pour leurs salariés. C'est du reste antiéconomique car un salarié en situation de précarité ne va pas contribuer à remplir les carnets de commandes des entreprises. Depuis 1986, dix-sept réformes du marché du travail ont visé à assouplir le contrat de travail ou à faciliter les licenciements : trente ans d'échec en termes de politique de l'emploi. S'agissant des jeunes – et je terminerai par là –, vous allez aggraver la situation actuelle, qui est scandaleuse puisque, quel que soit leur niveau d'études, de petits boulots en stages et en emplois précaires, les jeunes mettent de cinq à dix ans pour parvenir à un emploi stable. Vous allez renforcer ce phénomène.",368,,Régis Juanico,H,NG,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984855,15,2016-2017-extra,20171006.asp,P984855,332614,Régis Juanico,Juanico,Régis,H,1972-02-05,Saint-Rémy,SOC,Socialistes et apparentés,42,Loire,1,2012-06-20,2017-06-20,1,juanico,230495042,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4480,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1180,Applaudissements sur quelques bancs du groupe NG.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984855,15,2016-2017-extra,20171006.asp,P984855,,,,,,,,,,,,,,,,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4481,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1190,On se demande bien qui a gouverné durant toutes ces années !,14,,Jean-Paul Lecoq,H,GDR,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984876,15,2016-2017-extra,20171006.asp,P984876,335612,Jean-Paul Lecoq,Lecoq,Jean-Paul,H,1958-10-13,Le Havre,GDR,Gauche démocrate et républicaine,76,Seine-Maritime,8,2017-06-18,,0,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4482,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1200,La parole est à M. Jean-Luc Mélenchon.,9,,François de Rugy,H,LREM,président,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984858,15,2016-2017-extra,20171006.asp,P984858,332747,François de Rugy,de Rugy,François,H,1973-12-06,Nantes,LAREM,La République en Marche,44,Loire-Atlantique,1,2012-06-20,2017-06-20,1,,,
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4483,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1210,"Monsieur le président, mes chers collègues, nous ne cherchons qu'à vous convaincre, même si parfois un mot en entraîne un autre, au détriment de notre propre objectif. Je vais donc partir de votre propre raisonnement pour tâcher de vous convaincre de du bien-fondé de notre position. Mme la ministre a affirmé que ce texte n'inversait pas la hiérarchie des normes, vous l'avez tous entendu. C'est donc qu'elle considère qu'il ne serait pas bon d'inverser la hiérarchie des normes. Selon vous l'objet de cet article est de permettre que la décision se prenne au plus près du terrain, dans l'entreprise, et que cet accord s'impose parce qu'il serait, par hypothèse, meilleur pour tout le monde. Or c'est déjà le cas : on peut déjà, dans une entreprise ou dans une branche, signer un accord différent du texte de la loi – à la condition toutefois qu'il soit meilleur pour les salariés que ce que prévoit la loi : c'est ce que l'on appelle le « principe de faveur ».",183,,Jean-Luc Mélenchon,H,LFI,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984859,15,2016-2017-extra,20171006.asp,P984859,2150,Jean-Luc Mélenchon,Mélenchon,Jean-Luc,H,1951-08-19,Tanger,FI,La France insoumise,13,Bouches-du-Rhône,4,2017-06-18,,0,jlmelenchon,80820758,True
15,XVe législature (2017-2022),20250916_ND15_interventions_hemicycle_rich.tsv.gz,4484,36,2017-07-10,21:30,loi,renforcement du dialogue social > article 1er,article 1er,1220,Applaudissements sur les bancs du groupe FI.,9,,,,,,http://www.assemblee-nationale.fr/15/cri/2016-2017-extra/20171006.asp#P984859,15,2016-2017-extra,20171006.asp,P984859,,,,,,,,,,,,,,,,,,
