deputy_id,full_name,twitter_name,twitter_web_urls,political_group_abbrev,political_group,mentioned_handles,text
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",pierre_fiori,"RT @pierre_fiori: Visite du chantier de l'école élémentaire des Magnolias.

Une éco-construction exemplaire, pour un nouvel équipement de 8…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",anthony_borre; laurentwauquiez; renaudmuselier,"RT @anthony_borre: Un rêve devenu réalité !
Les Alpes françaises accueilleront les JO d’hiver 2030 ! 
@laurentwauquiez, @RenaudMuselier et…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",cestrosi; metropolenca,"Élection de notre Président de la Métropole @cestrosi à une très large majorité ! Félicitations à lui et en avant, ensemble pour notre @MetropoleNCA ! https://t.co/djySrAgsBV"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,"Première édition de la guinguette des familles à #Nice06 dans le magnifique cadre du Parc Phœnix. Quelle joie de voir cet esprit festif partagé avec les pichouï et les parents !

Merci à tous les agents de ma direction qui se sont mobilisés pour ce beau succès 👏🏻 https://t.co/OMJ7FBCwwb"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",magalialtounian,"RT @MagaliAltounian: ☀️ Musique, animations et bonne humeur : quel plaisir de partager ce moment convivial avec les familles niçoises, et @…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,diavictimes,"RT @DIAVictimes: #LeSaviezVous? Bâtir une #culture de l’aide aux victimes, c’est aussi mieux connaitre ses composantes, ses acteurs, son hi…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: Après le drame survenu à Vancouver, j’adresse notre solidarité aux Canadiens et à la communauté philippine. Nos pensées…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: Un jeune a été atrocement assassiné dans une mosquée du Gard.

À sa famille, à nos compatriotes de confession musulmane…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: Une adolescente a perdu la vie, trois autres lycéens sont blessés, après une attaque au couteau dans un lycée de Nantes…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,elisabeth_borne,"RT @Elisabeth_Borne: Un drame effroyable a frappé aujourd’hui un groupe scolaire privé à Nantes : une lycéenne a perdu la vie, trois autres…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: À 103 ans s’est éteinte Odile de Vasselot, figure de la Résistance et passeuse d’espérance. Héroïne de l’ombre, elle a…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,diavictimes,"RT @DIAVictimes: 2 ans, déjà. Le bruit de l’explosion, le souffle de la destruction. Nous ne les oublierons jamais. En cette triste matinée…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,diavictimes,RT @DIAVictimes: Merci à l’A.P.E.R.S pour son accueil et son professionnalisme. Les personnes victimes pourront toujours compter sur des pe…
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,yaelbraunpivet,"RT @YaelBRAUNPIVET: On l’a fait !

La parité devient une réalité dans toutes les communes de France.

À toutes les femmes : vous avez désor…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,gabrielattal,"RT @GabrielAttal: Nous avons deux ans. 

Nous avons deux ans pour agir pour nos compatriotes. 

Nous avons deux ans pour agir pour la Franc…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,renaissance,"RT @Renaissance: Une énergie folle à la Cité du Cinéma !

Des débats passionnés, un public engagé, des intervenants inspirants…

Du terrain…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: Ensemble et avec toutes nos filières, nous saurons nous protéger et accélérer la réindustrialisation de l’Europe. https…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,franceinfo,"RT @franceinfo: 🔴 Condamnation de Marine Le Pen : Emmanuel Macron ""rappelle"" que la justice est ""indépendante"", que les ""magistrats doivent…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,diavictimes,"RT @DIAVictimes: Universitaires, magistrats et avocats réunis au colloque « Violences de l’intime : penser et avancer ».

Une réflexion jur…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,diavictimes; ispecaix,"RT @DIAVictimes: Échanges passionnants avec les étudiants en #droit pénal et sciences criminelles de l’@IspecAix ! 

C’est grâce à leur #en…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Ces mères sont d’un exceptionnel courage. Ces organisations criminelles n’ont aucune limite dans la cruauté et livrent de très jeunes adolescentes à la prostitution. Le lien entre drogue et exploitation des mineurs est clair. La lutte contre le crime organisé est une priorité.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: L’agression du rabbin Arié Engelberg à Orléans nous choque tous. Je lui adresse, ainsi qu’à son fils et à tous nos comp…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: Les glaciers s’éteignent et emportent avec eux l’équilibre de la planète.

En 2023, l’Appel de Paris a ouvert une décen…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,diavictimes,"RT @DIAVictimes: Gabriel, Arié, Myriam, Jonathan. Il y a 13 ans à l’école #OzarHatorah la barbarie arrachait vos vies. Victimes du terroris…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Du concret dans la lutte contre le narcotrafic.
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,armenpressfr; nikolpashinyan; parispeaceforum,RT @ArmenpressFR: 🇦🇲🇫🇷 Le Premier ministre @NikolPashinyan participe au @ParisPeaceForum. https://t.co/Mh73KhFQ2q
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,araratpetrosian; nikolpashinyan; parispeaceforum,"RT @araratpetrosian: 🇫🇷 🇦🇲 Discours du Premier ministre @NikolPashinyan  au @ParisPeaceForum

Monsieur le Premier ministre Eddie Rama, Mada…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 345 jours de détention pour Boualem Sansal, 345 jours de trop.
#avecboualemsansal plus que jamais https://t.co/xyDSeubA1u"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,atdqm,"RT @ATDQM: La journée mondiale du refus de la misère c’est aujourd’hui 🔥🔥

📍Rendez-vous au Trocadéro et partout en France. 

⏰ À partir de…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,porteparole_mae,"RT @PorteParole_MAE: #Iran | Cécile Kohler et Jacques Paris, détenus depuis plus de trois ans en Iran, ont été arbitrairement condamnés enc…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 333 jours de détention pour Boualem Sansal, 333 jours de trop.
#avecboualemsansal plus que jamais https://t.co/mJMub0DX9f"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,monarchiebe,RT @MonarchieBe: 🌍 The Queen is paying a two-day working visit to Armenia in her capacity as an Advocate for the United Nations Sustainable…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,freececile_,RT @FreeCecile_: Cécile Kohler est otage depuis plus de 1250 jours ! Elle est innocente mais risque la peine de mort.  Mobilisons-nous pour…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,o_decottignies,"RT @O_Decottignies: L'équipe France en force au sommet Digitec d'Erevan

➡️ La tech rebat les cartes de l'économie et de la géographie
➡️ L…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,fdevedjian; petitapetit__,"RT @fdevedjian: Nous sommes nos montagnes – Une histoire du Haut-Karabagh 📕 @PETITAPETIT__ 
sortie le 15 octobre 2025
 
Un roman ancré dans…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,amourskycyrille,"RT @AmourskyCyrille: Aujourd’hui, notre ami journaliste Antoni Lallican a été tué par un drone russe à Droujkivka dans la région de Donetsk…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 322 jours de détention pour Boualem Sansal, 322 jours de trop.
#avecboualemsansal plus que jamais https://t.co/NJWFplXEzF"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,figaromagazine_; jchribuisson; oliviercoret,"RT @jchribuisson: Ne pas manquer ce week-end dans @FigaroMagazine_ , le formidable reportage de 8 pages de Jean-Marc Gonin et @oliviercoret…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,flprovendier; fredericchole,RT @FredericChole: Heureux d’accueillir avec @flprovendier des élus arméniens 🇦🇲 de collectivités engagées auprès des réfugiés du Haut-Kara…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,freececile_,"RT @FreeCecile_: 1240 jours dans l’enfer des geôles iraniennes. Innocents, ils sont brisés par la torture et l’isolement. 
Nous ne savons p…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,sifaoui,"RT @Sifaoui: Vendredi 26 septembre  2025, Boualem #Sansal vient de passer sa 313e nuit en détention arbitraire.

Il a été arrêté par la dic…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 313 jours de détention pour Boualem Sansal, 313 jours de trop.
#avecboualemsansal plus que jamais https://t.co/PcgdmEJEHz"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,armenpressfr,RT @ArmenpressFR: La Reine Mathilde de Belgique effectuera une visite de travail en Arménie du 13 au 15 octobre en tant que Défenseur des O…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,araratmirzoyan; jnbarrot,"RT @AraratMirzoyan: Warm conversation w/@jnbarrot on the margins of #UNGA.

Reaffirming our shared vision of developing 🇦🇲-🇫🇷 strategic par…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: Deux de nos militaires ont perdu la vie dans un tragique accident près d’Arras. Mes pensées vont à leurs familles, leur…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,elysee,RT @Elysee: EN DIRECT | Cérémonie d’hommage aux victimes du terrorisme à Strasbourg. https://t.co/ppzgcaRgIk
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: 11 mars, 21 ans après l'attentat de Madrid, nous honorons le souvenir de toutes les victimes du terrorisme en Europe.…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Journée de mémoire et d’union autour des victimes du terrorisme. Elles sont le symbole de notre humanité et de nos valeurs républicaines et européennes. Nous sommes avec vous ! 11 mars https://t.co/5UAkBJ4PzS
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,alouismars; diavictimes,"RT @DIAVictimes: Au lendemain de la #journée internationale des droits des #femmes, retrouvez la tribune d’@ALouisMars intitulée « Violence…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Faire face !
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,« La Russie est devenue une menace »Nous devons être à la hauteur de ce moment historique.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,guillaumekasba,RT @guillaumekasba: ✅Ma proposition de loi visant à faciliter l’ouverture des débits de boisson en zone rurale est adoptée par la Commissio…
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Le président Zelensky a été élu démocratiquement et comme d’autres je peux en attester car j’y étais dans le cadre d’une mission d’observation.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,RT @EmmanuelMacron: Pensées pour les familles des femmes et hommes à qui le cyclone Garance a arraché la vie. La Nation se tient à leurs cô…
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: Une Europe puissance, nous en avons plus que jamais besoin. J’y travaille depuis le début. Le sursaut c’est maintenant.…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: Il y a un agresseur : la Russie.

Il y a un peuple agressé : l'Ukraine.

Nous avons tous eu raison d'aider l'Ukraine et…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Nous pensons à sa famille qui a déjà tant souffert depuis ce funeste 7 octobre et nous l’assurons de tout notre soutien.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,"Ce tweet est indigne. Cette mère et ses bébés ont été arrachés à leur famille, séquestrés puis assassinés par les terroristes du Hamas avant que leurs dépouilles ne soient instrumentalisées et mises en scène. Notre pays doit être aux côtés des victimes du terrorisme. Toujours !"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Les séances d’éducation à la vie sexuelle et affective permettent de détecter des enfants victimes de violences sexuelles et de les protéger. Ceux qui les empêchent font passer leur idéologie avant la lutte contre les violences sexuelles.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Sans compter certains de ces commerces qui permettent de blanchir l’argent du crime et qui pourrissent la vie des marseillaises et des marseillais.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Une pensée pour les victimes car un procès est toujours un moment très difficile pour elles. Notre devoir est de les accompagner dans la durée.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,"Personne ne peut oublier ce jour d’horreur où ces hommes, pères de famille ont été lâchement assassinés dans l’exercice de leurs fonctions. Merci aux enquêteurs qui ont travaillé avec acharnement"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Le terrorisme frappe à nouveau aveuglément. Nous serons toujours aux côtés des victimes aussi longtemps qu’il le faudra.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Il n’y a pas de pire ignominie que la souffrance et la mort infligées à ces enfants. Nous ne les oublierons pas.
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",bailetmonique,RT @bailetmonique: Le parc Phoenix a accueilli ce jour la 1ère édition de la Guinguette des familles. Une journée festive et conviviale que…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",admdfrance; assembleenat,Un drame parmi d’autres dans cette campagne électorale mais sur un sujet tellement important. Que se passera t’il pour la loi sur la fin de vie qui était discutée à l’@AssembleeNat si le #RN est majoritaire ? @ADMDFRANCE
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",monettigraig,RT @MonettiGraig: Agréable moment avec les niçoises et niçois sous les oliviers des arènes de Cimiez à l’occasion de la fête de la petite e…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,"Le courage en politique, c’est d’assumer ses choix et ne pas se défausser face aux difficultés. La sortante montre une fois de + son vrai visage, celui de la haine et du mépris de ses concurrents mais aussi des électeurs qui n’auront pas la chance de pouvoir faire 1 choix éclairé"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",villedenice,"Samedi, la @VilledeNice vous invite à la fête de la petite enfance ; activités gratuites pour les tout petits et conseils pour les parents. Cette année, nous vous attendons sur toute la journée pour ce moment festif sous les oliviers des arènes de Cimiez ! https://t.co/rpEbD1bQYA"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",cestrosi; villedenice,"Hier, c’était la fête des pères ! 
A cette occasion, retrouvez notre podcast : ""Le Rôle du Papa""🎧
avec nos 2 invités : Damien, maïoticien à Santa Maria et le Maire de @VilledeNice @cestrosi
Bonne écoute !
#PodcastParentalité #LesRendezVousDeLaParentalité

https://t.co/rGPBi4n2Ab"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,Un gif vaut parfois plus qu’un long discours 🤣 https://t.co/PwWdbhaTkP
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",cestrosi; isabellefillio4; nice_matin; villedenice,"Merci à ⁦@Nice_Matin⁩ pour leur retour sur notre guide du parent nissart, une initiative unique en France parrainée par ⁦@IsabelleFillio4⁩ 
Avec ⁦@cestrosi⁩ faisons de ⁦@VilledeNice⁩ une ville toujours plus agréable pour les familles ! https://t.co/MQFXwNVkE2"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",admdfrance; jonathandenis,"RT @JonathanDenis: Dans le cadre du #PJLFindeVie, un nouvel amendement que nous portions avec @ADMDFRANCE a été adopté : le libre choix au…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",,Jean-Claude Gaudin incarnait Marseille. C’est une immense tristesse d’apprendre sa disparition. Espérons que ses héritiers arriveront à reprendre le flambeau et redonner sa grandeur à notre capitale régionale. Paix à son âme. https://t.co/h1AIy0Jj7N
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",admdfrance; jonathandenis,"RT @JonathanDenis: Jusqu’au 31 mars, partout en France, les bénévoles @ADMDFRANCE se mobilisent pour obtenir une loi de liberté dans l’acco…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",libe; maxime_boudet,"RT @Maxime_Boudet: 🔹“Pour tous ceux qui souffrent et qui ne peuvent être soulagés. Offrons leur une fin de vie digne et apaisée.”

🗞️ @libe…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",eluscontresida,"RT @ElusContreSida: 52% des personnes vivant avec le #VIH dans le monde sont des femmes. 

Et cela à cause de la précarité, des violences e…"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",eluscontresida,RT @ElusContreSida: Journée mondiale de sensibilisation aux #HPV : il faut accélérer la campagne de #vaccination  des jeunes lancée par le…
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",bfmtv,"RT @BFMTV: Missak Manouchian: début de la cérémonie de veillée au Mont-Valérien, la veille de sa panthéonisation https://t.co/8oPgRj42Mu"
713448,Marine Brenier,marinebrenier,twitter.com/marinebrenier,LC,"Les Constructifs : républicains, UDI, indépendants",bailetmonique; cestrosi,"RT @bailetmonique: Très heureuse de représenter @cestrosi pour la pose de la première pierre du complexe commercial et sportif :
le Super U…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,tolmajian,"RT @tolmajian: Profonde tristesse d’apprendre la disparition de Claudia Cardinale, immense figure du cinéma. Son interprétation bouleversan…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 310 jours de détention pour Boualem Sansal, 310 jours de trop.
#avecboualemsansal plus que jamais https://t.co/PrhZBP9McC"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,fdevedjian,"RT @fdevedjian: Le 21 septembre 1991, l’Arménie 🇦🇲 retrouvait enfin son indépendance 

Malgré les drames et les multiples épreuves qui lui…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,tolmajian,"RT @tolmajian: La restauration de l’indépendance de l’Arménie, le 21/09/1991, fut l’aboutissement du rêve porté par plusieurs générations d…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,dede_clown_odd; vivonslesodd,RT @VivonsLesODD: Ce soir à 19h sur https://t.co/1cbefmIjAb nous accueillons une nouvelle fois @DeDe_clown_ODD à la veille de la semaine qu…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,armkhach,RT @armkhach: À partir du 21 septembre le Musée d’Histoire de l’Arménie à Erevan présente l’expo inédite « Dialogues sacrés : du Louvre au…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,armkhach,"RT @armkhach: Le 16 septembre, des consultations politiques 🇦🇲🤝🇫🇷 se sont tenues à Paris entre les MAE d’Arménie et de France, dirigées par…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: Il y a 10 mois jour pour jour, le 16 novembre 2024, Boualem Sansal était arrêté à l’aéroport d’Alger, 304 jours de détent…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,benjaminhaddad; va,"RT @benjaminhaddad: La France sera toujours aux côtés de l’Arménie. 

J’ai reçu aujourd’hui le vice ministre des affaires étrangères 🇦🇲 @Va…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,_artaxias_,"RT @_Artaxias_: 🕊️ Il y a 110 ans : Le sauvetage héroïque du Musa Dagh, 12 septembre 1915 

En plein génocide, 4 200 Arméniens 🇦🇲  de 7 vil…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 291 jours de détention pour Boualem Sansal, 291 jours de trop. 
#avecboualemsansal plus que jamais. https://t.co/s9ESct89…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 286 jours de détention pour Boualem Sansal, 286 jours de trop. 
#avecboualemsansal plus que jamais. https://t.co/BXOXzbYe…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 274 jours de détention pour Boualem Sansal, 274 jours de trop. 
#avecboualemsansal plus que jamais. https://t.co/kP38IElB…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 273 jours de détention pour Boualem Sansal, 273 jours de trop. 
#avecboualemsansal plus que jamais. https://t.co/EFLKvfTv…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,sjallamion,RT @SJallamion: Rien à ajouter. https://t.co/rJeuon5fAp
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,emmanuelmacron; nikolpashinyan,RT @EmmanuelMacron: Je viens de m’entretenir avec le Premier ministre @NikolPashinyan à la suite de la réunion qui s'est tenue à Washington…
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 261 jours de détention pour Boualem Sansal, 261 jours de trop. 
#avecboualemsansal plus que jamais. https://t.co/pNiMH1Vd…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,bernardlehut,"RT @BernardLehut: 259 jours de détention pour Boualem Sansal, 259 jours de trop. 
#avecboualemsansal plus que jamais. https://t.co/C7I4kXxW…"
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,LAREM,La République en Marche,limportant_fr,RT @Limportant_fr: Des bibles aux recettes de gâteaux médiévales: l'Arménie mettra gratuitement en ligne ses manuscrits anciens https://t.c…
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Solidarité et pensées pour toutes les victimes et leurs proches.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,emmanuelmacron,"RT @EmmanuelMacron: J’exprime la pleine solidarité et l'amitié des Français envers les nombreux blessés, victimes d’une attaque terrible à…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,"Les violences psychologiques ou physiques envers les enfants ne relèvent pas d’un choix éducatif des parents. Elles sont interdites par la loi. Tout discours qui justifie la violence, même la plus légère est dangereux."
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Une page judiciaire se tourne mais l’accompagnement des personnes victimes qui en ont besoin doit se poursuivre. J’espère que cette décision leur apportera un peu de sérénité.
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,franceinfo,"RT @franceinfo: 🔴DIRECT - Emmanuel Macron annonce un investissement de 109 milliards d'euros dans l'IA, une somme comparable au programme a…"
718918,Alexandra Louis,ALouisMars,twitter.com/ALouisMars|twitter.com/ALouisDeputee13,LAREM,La République en Marche,,Pourquoi faudrait il se cacher pour allaiter son bébé? La santé et le bien être des enfants  doivent primer sur les préjugés archaïques et sexistes de certains. Tout mon soutien à cette maman.
