id,full_name,twitter_name,twitter_web_urls,tweets_en_captura,top_mentions
719740,Jean-Charles Colas-Roy,JCColasRoy,twitter.com/JCColasRoy,359,coenove:84; emmanuelmacron:49; agnesrunacher:15; grdf:13; gabrielattal:10; jccolasroy:9; assembleenat:9; unionhlm:7; galliardm:7; ademe:6; hyvolution:6; elisabeth_borne:6; avecvous:6; energiematin:5; enerjmeeting:5; jmzulesi:5; pcanfin:5; gwenguers:5; yaelbraunpivet:4; ffbatiment:4; interclima:4; enerpresse:4; echirolles38:4; planbatiment:3; ferraccimarc:3; salondelagri:3; cegibat:3; sylvainwaserman:3; renaissance_38:3; cre_energie:3
722000,Stéphane Buchou,StephaneBuchou,twitter.com/StephaneBuchou,358,deputesre:36; renaissance:15; gabrielattal:14; emmanuelmacron:13; deputesensemble:12; assembleenat:12; elisabeth_borne:12; yaelbraunpivet:8; gouvernementfr:8; equipefra:7; herveberville:7; stephanebuchou:6; an_devdur:6; prefetvendee:4; christophebechu:4; an_afeur:4; ouestfrance85:3; economie_gouv:3; valeriehayer:3; auroreberge:3; t_cazenave:3; agnesfirmin:3; sante_gouv:3; bcouillard33:3; antoine_armand:2; seblecornu:2; agnesrunacher:2; ouestfrance:2; franceinsoumise:2; steph_sejourne:2
719600,Éric Poulliat,EPoulliat,twitter.com/EPoulliat,356,assembleenat:14; deputesre:11; yaelbraunpivet:10; bcouillard33:6; gabrielattal:6; carolinefourest:5; enthoven_r:5; gdarmanin:5; lcp:5; prefaquitaine33:5; charlottecaubel:5; e_dupondm:4; soniabackes:4; epoulliat:4; sophiaaram:3; sabrinaroubache:3; gendarmerie:3; jeffdesport:3; sudradio:3; francerugby:3; 24hpujadas:2; khannrachel:2; ubbrugby:2; erazavi3:2; xaviergorce:2; daoud_kamel:2; sifaoui:2; seblecornu:2; franceinter:2; bleu_gironde:2
722090,Bénédicte Pételle,DeputeeBPetelle,twitter.com/DeputeeBPetelle,356,asnieresem:27; emmanuelmacron:25; adrientaquet:22; assembleenat:17; deputeebpetelle:13; an_afsoc:12; lremcolombes:10; olivierveran:7; sante_gouv:7; jeancastex:6; bai_achidi:5; 92enmarche:5; lcp:5; ciivise_contact:4; encommun_parti:4; barbarapompili:4; ccastaner:4; caritasfrance:3; villecolombes:3; richardferrand:3; iacovellixavier:3; erwanbalanant:3; 3807limon:3; nadiahai78:3; jmblanquer:3; marieabita:2; stanguerini:2; flprovendier:2; gabrielattal:2; jugedurand:2
605069,Jean-Louis Bricout,jlbricout,twitter.com/jlbricout,354,bcazeneuve:99; jlbricout:54; clotildevalter:33; groupeliot_an:27; laconventionbc:17; couturiercathy:15; assembleenat:13; lcp:12; lopinion_fr:11; laernoes:10; m_meynierm:10; hubertottalsace:9; cavousf5:5; p_brun:5; caroledelga:5; bfmtv:5; fabien_roussel:5; fhollande:4; gouvernementfr:4; hadrienclouet:4; lacroix_prg:4; arnaudbattefort:4; idelunis:4; an_devdur:4; lotcharlot:4; yfavennec:4; bsainthuile:4; davidtaupiac:4; franceinter:3; arthurdelaporte:3
719186,Fadila Khattabi,fadila_khattabi,twitter.com/KhattabiF|twitter.com/fadila_khattabi,352,fadila_khattabi:32; gabrielattal:28; emmanuelmacron:26; renaissance:18; aoc1978:18; solidarite_gouv:12; elisabeth_borne:10; equipefra:7; cavautrin:7; tonyestanguet:6; franceinfo:6; deputesensemble:5; nbelloubet:5; paris2024:5; elysee:4; sudradiofqcc:4; le_parisien:4; p_vergriete:4; gouvernementfr:4; valeriehayer:4; oliviagregoire:4; sabrinaroubache:4; modem:3; franckriester:3; bfmtv:3; gattalactu:3; sarahelhairy:3; terresdeprogres:3; philippecroizon:3; seblecornu:2
718744,Delphine Bagarry,DBagarry,twitter.com/DBagarry,350,albanegaillot:45; dbagarry:18; assembleenat:10; marinetondelier:9; emiliecariou:9; paulaforteza:8; yjadot:8; villanicedric:6; leplanning:5; malkamarcovich:5; joelgiraud05:5; edwardmayor:5; m_orphelin:5; faureolivier:4; nupes_2022_:4; fr_insoumise04:4; chapelierannie:4; alpes_1:4; rglucks1:4; partisocialiste:3; bfm_dici:3; julienbayou:3; lecese:3; blancfelix:2; delphinebatho:2; jeanlouisbianco:2; pdharreville:2; anesf_fr:2; eelv:2; nupes_2022:2
266797,Philippe Gosselin,phgosselin,twitter.com/phgosselin,340,lamanche50:35; brunoretailleau:23; droiterep_an:19; assembleenat:18; phgosselin:18; lesrepublicains:12; bayrou:10; lcp:9; an_comlois:9; conseil_constit:8; kamardine_m:8; yaelbraunpivet:5; michelbarnier:4; regionnormandie:4; anniegenevard:3; basphilippe:3; jeanmorin_cd50:3; gdarmanin:3; dmargueritte:3; prefecture50:2; juliendive:2; lapressemanche:2; julien_ham:2; adelehommet:2; jonashaddad:2; f3normandie:2; philippetabarot:1; davydelmotte:1; le_figaro:1; n_forissier:1
643192,Chantal Jourdan,ChantalJourdan,twitter.com/ChantalJourdan,339,socialistesan:104; borisvallaud:20; partisocialiste:15; guillaumegarot:15; kelouaf:10; sdelautrette:10; rglucks1:10; arthurdelaporte:9; potierdominique:8; clergeau:8; chantaljourdan:7; inakiechaniz:7; assembleenat:7; p_brun:7; faureolivier:6; lcp:5; marioncanales:4; javiragnet:4; canopee_asso:4; annapic2024:4; annapicdeputee:4; cpiresbeaune:3; unafam:3; castetslucie:3; mel_thomin:3; rita_maalouf_:3; jeromeguedj:3; j_jaures:3; gabrielattal:3; joelaviragnet:2
720960,Olivier Serva,olivier_serva,twitter.com/olivier_serva,339,olivier_serva:42; lcp:31; groupeliot_an:27; bertrandpancher:15; assembleenat:8; outremers360:7; assoutiles:7; publicsenat:5; hhuwart:4; sudradio:4; c_decourson:3; lepointevents:3; radiocourtoisie:2; ribodanslasauce:2; prefet971:2; yannickneuder:2; lpanifous:2; maxmathiasin:2; chrisbapt:2; williamjiovanny:2; bfmtv:2; maudpetit_an94:2; stimpflingeric:2; michelbarnier:2; accdom_asso:2; scienceso:2; olnic1974:2; mireilledumasof:2; afpfr:2; ass:2
720022,Michel Lauzzana,lauzzanamichel,twitter.com/lauzzanamichel,338,weillclaude:24; lafotaki:17; emmanuelmacron:9; deputesensemble:9; jzefka:8; lauzzanamichel:8; medias_citoyens:8; eddysardou:7; seblecornu:5; pbriday:5; fderugy:5; tcabarrus:5; carolinefourest:5; emma_ducros:5; jrcazeneuve:5; gabrielattal:5; surmulotsnews:5; yaelbraunpivet:4; briceculturier:4; franctireurmag:4; juliendray:4; vlautard:4; alexiskarklins:3; barriere_dr:3; pascalperri:3; assembleenat:3; huberthuertas:3; sophiaaram:3; jboovii:3; midy_paul:3
719578,Loïc Prud'homme,PrudhommeLoic,twitter.com/PrudhommeLoic,338,fiassemblee:51; manonaubryfr:25; ericcoquerel:17; manonmeunier_up:7; trouveaurelie:7; mathildefeld:6; mathildepanot:4; castetslucie:4; clemence_guette:4; canopee_asso:4; mbompard:4; sudouest:3; franceinsoumise:3; bfmtv:3; nthierry:3; matthiastavel:3; franck_rinchet:3; walydia:3; sebastiendelogu:3; ileraud:2; mediapart:2; franceinter:2; alma_dufour:2; delpeyrat:2; luciecastets:2; genefutures:2; damienmaudt:2; amisdelaterre:2; l_insoumission:2; fi_gironde:2
643157,Philippe Naillet,PNaillet,twitter.com/PNaillet,337,socialistesan:52; lcp:11; pnaillet:9; saintdenis974:9; audreybelim974:8; borisvallaud:5; ebareigts:5; faureolivier:3; assembleenat:3; partisocialiste:3; chrisbapt:2; gdarmanin:2; williamjiovanny:2; beatricebellay:2; lemondefr:1; nouveaupop:1; isasantiago_94:1; unesco:1; mel_thomin:1; reunionla1ere:1; auroreberge:1; philippetabarot:1; prefet974:1; ferraccimarc:1; emmanuelmacron:1; unrwa:1; elisabeth_borne:1; senateursps:1; romaineskenazi:1; bayrou:1
856,Gérard Cherpion,GerardCherpion,twitter.com/GerardCherpion,337,xavierbertrand:49; fxbellamy:22; patrickhetzel:10; brunoretailleau:10; nousfrance_fr:8; republicains_an:8; michelbarnier:7; julienaubert84:7; emmanuelmacron:7; lesrepublicains:7; aurelienpradie:7; le_figaro:6; philippejuvin:6; emma_ducros:6; jeanrottner:6; vpecresse:6; pierremanenti:5; montbrialavocat:5; gerardcherpion:5; publicsenat:5; eciotti:5; cnews:5; davidlisnard:5; adeguigne:4; eugeniebastie:4; arnauddanjean:4; chrissaintetien:4; nbouzou:4; gerard_larcher:4; thibault_bazin:4
720546,Alain Bruneel,Alain_Bruneel,twitter.com/Alain_Bruneel,334,alain_bruneel:24; deputespcf:23; lcp:13; assembleenat:10; pcf:10; cblocs:8; andrechassaigne:8; olivierveran:8; emmanuelmacron:5; vdndouai:5; bfmgrandlille:4; fabien_rssl:4; vidalfrederique:4; fabien_roussel:3; oxfamfrance:3; lariviere_fr:3; libhebdo:3; franceinfo:2; sebastienjumel:2; humanite_fr:2; rtenfrancais:2; elsafaucillon:2; lillefrance:2; apourceau:2; gdarmanin:2; fbleunord:2; jeancastex:2; ianbrossat:1; _mjcf:1; prefet59:1
717167,Mounir Mahjoubi,mounir,twitter.com/mounir,332,emmanuelmacron:32; enmarchefr:18; cedric_o:15; mounir:14; gdarmanin:10; francenumfr:9; laremparis19:7; yanisbacha:6; cbeaune:6; prefpolice:6; ccastaner:6; elisabeth_borne:5; paris:5; fparrainages:5; olivierveran:5; marleneschiappa:5; jeancastex:5; laustmartin:5; gouvernementfr:4; assembleenat:4; chokolia:4; brunolemaire:4; guillaumerozier:4; rolandlescure:4; 3807limon:3; adrientaquet:3; cybervictimes:3; brigitte_liso:3; elysee:3; anne_hidalgo:3
2960,Éric Woerth,ericwoerth,twitter.com/ericwoerth,331,ericwoerth:47; bfmtv:28; lci:24; europe1:22; ajparlement:21; rtlfrance:19; publicsenat:7; cnews:6; bayrou:6; tf1info:6; dariusrochebin:5; lcp:5; franceinfo:4; natopa:4; assembleenat:3; renaissance:3; seblecornu:3; franceinter:3; ben_duhamel:3; omelchenkovadym:2; deputesensemble:2; ju_arnaud:2; francegalop:2; emmanuelmacron:2; gdarmanin:2; pierredevilno:2; courdescomptes:2; margothaddad:2; sergepapin_rf:1; gabrielattal:1
719910,Mounir Belhamiti,MounirBelhamiti,twitter.com/MounirBelhamiti,330,emmanuelmacron:48; mounirbelhamiti:31; hucheterwan:20; seblecornu:20; gabrielattal:14; julienbainvel:12; elus_dp_nantes:11; johanna_rolland:9; vaug_cast_frede:6; presseocean:6; valeriehayer:6; ludovic_pouille:6; telenantesinfo:5; c_morancais:5; sarahelhairy:5; valerie_oppelt:4; renaissance_44:4; sncfnumerique:4; renaissance:4; oliviermeu50097:3; sebarrouet:3; fderugy:3; deputesre:3; jeunesmacron44:3; bfmtv:3; lcp:3; jean_ardouin:3; groupesncf:2; bayrou:2; eric_fallourd:2
718978,Mohamed Laqhila,laqhila,twitter.com/laqhila,328,bayrou:33; modem:24; jnbarrot:17; emmanuelmacron:17; mfesneau:11; deputesdem:9; modembdr:5; renaudmuselier:4; gmail:4; laprovenceaix:4; michelbarnier:4; gabrielattal:4; youtube:3; croec_paca:3; lci:3; laqhila:3; francoisecauwel:3; eurosport_fr:3; destimed:2; gometmedia:2; laprovence:2; elisabeth_borne:2; tribunedimanche:2; franceinfo:2; infofrance2:2; tonyestanguet:2; aixmaville:2; amapola_ventron:2; ge_panagiotou:2; horizonsleparti:2
719472,Jean-René Cazeneuve,jrcazeneuve,twitter.com/jrcazeneuve,321,lcp:16; jrcazeneuve:15; seblecornu:15; deputesensemble:11; emmanuelmacron:10; yaelbraunpivet:6; gabrielattal:5; europe1:5; davidlisnard:4; bfmtv:3; amiel_david_:3; ladepeche_32:3; anniegenevard:3; franceinter:3; caissedesdepots:3; dupont9a:2; franceinfo:2; l_amf:2; dseux:2; carolinefourest:2; franctireurmag:2; ademontchalin:2; lesechos:2; rtlfrance:2; philippejuvin:2; assembleenat:2; sophiaaram:2; courdescomptes:2; jeunesagri:2; frebsamen:2
719372,Guillaume Kasbarian,guillaumekasba,twitter.com/guillaumekasba,321,emmanuelmacron:36; gabrielattal:27; seblecornu:14; guillaumekasba:8; deputesensemble:8; stephanevojetta:7; valeurs:5; bfmtv:5; lci:5; lcp:5; renaissance:5; jmilei:4; lepoint:3; cnews:3; midy_paul:3; francerugby:3; elysee:2; nikolpashinyan:2; franceinsoumise:2; maudbregeon:2; castetslucie:1; stephanie_rist:1; gabriel:1; mariacorinaya:1; pjverzelen:1; oliviagregoire:1; europe1:1; somabrouk:1; guillaumekasbarian:1; feliciegerard:1
719388,Annaïg Le Meur,AnnaigLeMeur_29,twitter.com/AnnaigLeMeur_29|twitter.com/AnnaigLeMeur_AN,321,deputesensemble:27; annaiglemeur_29:21; gabrielattal:16; lcp:9; michelcanevet:8; valerieletard:8; letelegramme:7; inakiechaniz:7; assembleenat:6; renaissance:6; yaelbraunpivet:6; oliviagregoire:4; tlgquimper:4; didierlegac:3; seblecornu:3; prefet29:3; radioimmo:3; tebeotv_tebesud:3; michelbarnier:3; guillaumekasba:3; jeunesmacronbzh:3; lopinion_fr:2; amf_29:2; emmanuelmacron:2; senat:2; franceinter:2; stephanie_rist:2; rtlfrance:2; beliersdekemper:2; dimpolitique:2
672,Jean-Jacques Bridey,jjbridey94260,twitter.com/jjbridey94260,320,emmanuelmacron:94; richardferrand:35; laustmartin:31; assembleenat:21; jeancastex:20; florence_parly:15; marchederungis:13; ccastaner:12; emmwargon:12; gdarrieussecq:10; cema_fr:10; slayani:8; envie_idf:8; larem_an:7; ggomez_chef:6; maisonneuvemart:6; g_gouffiercha:6; cemat_fr:6; j_denormandie:5; mlp_officiel:4; repensemble:4; s_cluzel:4; cbeaune:4; tf1:3; sttravert:3; mikoalain:3; fdescrozaille:3; jeunesmacron94:3; pavillonviandes:3; elisabeth_borne:3
605694,Olivier Falorni,OlivierFalorni,twitter.com/OlivierFalorni,319,lcp:57; olivierfalorni:39; bcazeneuve:13; franceinfo:13; assembleenat:12; emmanuelmacron:6; yaelbraunpivet:6; cavousf5:5; bfmtv:5; europe1:5; sudradio:5; publicsenat:5; staderochelais:5; lemondefr:4; gabrielattal:4; lecese:4; charlesbietry:3; linerenaud:3; franceinter:3; tribunedimanche:3; iborrasophie1:3; lci:3; ol:3; admdfrance:3; telematin:2; seblecornu:2; oliv:2; le_parisien:2; gdarmanin:2; olivi:2
720268,Olivier Damaisin,olivierdam1,twitter.com/olivierdam1,319,emmanuelmacron:47; mfesneau:26; msa_actu:24; lemoinearnaud:22; salondelagri:21; yaelbraunpivet:15; anniegenevard:14; agri_gouv:12; gabrielattal:12; elisabeth_borne:9; fnsea:7; jeromedespey:6; confpaysanne:6; coordinationrur:6; philippefolliot:6; auroreberge:5; avocatdeschamps:5; gdarmanin:5; bruno_pomart:5; micheltaube:5; 11_fabre:4; jffruttero:4; karinelmoff:4; rousseautrocy:4; bayrou:4; olivierdam1:4; e_dupondm:4; alliancec:4; smessaertluc:3; michelbarnier:3
721750,Céline Calvez,celinecalvez,twitter.com/celinecalvez,318,emmanuelmacron:55; assembleenat:30; yaelbraunpivet:21; gabrielattal:16; celinecalvez:13; lcp:13; deputesensemble:12; pa_anglade:10; bayrou:10; elisabeth_borne:8; seblecornu:7; renaissance:7; arcom_fr:6; jnbarrot:5; bfmtv:5; v_riotton:4; sachahalphen:4; elysee:4; laurentsmartin:3; an_afeur:3; vincent92110:3; valeriehayer:3; michelbarnier:3; rmcinfo:2; re_levallois:2; midy_paul:2; zelenskyyua:2; brunoretailleau:2; lesrepublicains:2; ensemble_ue:2
721678,Robin Reda,robinreda,twitter.com/robinreda,318,gabrielattal:31; vpecresse:23; jmvilain:21; iledefrance:18; idf_rassemblee:12; gdarmanin:10; agenetet:9; viryofficiel:8; stanguerini:7; renaissance:6; vincentjeanbrun:6; charlesrodwell_:5; bfmtv:5; alexiskarklins:5; deputesensemble:5; robinreda:5; valeriehayer:5; yaelbraunpivet:4; montbrialavocat:4; datirachida:4; brunolemaire:4; nbelloubet:4; le_figaro:3; nicolassarkozy:3; savigny_off_91:3; franceinfo:3; brunoretailleau:3; emma_ducros:3; durovray:3; alexisteillet:3
720996,M'jid El Guerrab,mjidelguerrab,twitter.com/mjidelguerrab,315,slaatiriss:6; emmanuelmacron:5; atlasinfo:3; jafkech:3; royalairmaroc:2; ambafrancemaroc:2; mjidelguerrab:2; ccmeofficiel:2; tropheesmdm:2; morocconews:2; millenairemaroc:2; ambamarocfrance:2; ouadihdada2m:2; realmarcel1:2; renaudpila:1; ohleshistoires:1; pr_diomaye:1; feizabm:1; koala80:1; usembalo:1; cantalauvergne:1; prefet_15:1; almadawar:1; amaledaoud:1; aminesa807:1; royalsegolene:1; akhenatoniam:1; jlmelenchon:1; marinetondelier:1; seraphinemoreau:1
721880,Marie Guévenoux,mguevenoux,twitter.com/mguevenoux,312,gdarmanin:52; emmanuelmacron:41; mguevenoux:21; gabrielattal:20; cnews:13; paris2024:11; bfmtv:11; elysee:10; sudradio:9; telematin:8; europe1:7; franceinfo:7; valeriehayer:6; lcp:6; sylvainmaillard:6; gouvernementfr:5; outremers360:4; besoindeurope:4; seblecornu:4; rnational_off:4; mayottela1ere:4; le_figaro:3; policenationale:3; mlp_officiel:3; hc98800:2; equipefra:2; le_parisien:2; ncla1ere:2; gendarmerie:2; leparisien_91:2
609520,Barbara Pompili,barbarapompili,twitter.com/barbarapompili,301,barbarapompili:53; oneplanetsummit:50; encommun_parti:48; stelladupont:26; ingriddordain:16; clapotmireille:12; wwaterforum10:11; cecile_rilhac:9; emmanuelmacron:8; mumbamusondam:7; ramsarconv:6; francediplo_en:6; ecologie_gouv:6; paulbbarets:6; watercommongood:5; zulfiyasuleimen:5; dwaterprocess:5; un:5; francejakartafr:5; eu_env:4; worldbank:4; christophebechu:4; assembleenat:4; rolandlescure:4; unece_water:3; epa:3; usaid:3; unesco:3; wmo:3; pascal_gentil:3
721158,Pieyre-Alexandre Anglade,PA_Anglade,twitter.com/PA_Anglade,301,emmanuelmacron:52; gabrielattal:29; jnbarrot:21; deputesensemble:16; renaissance:14; rnational_off:12; bfmtv:10; seblecornu:10; pa_anglade:9; franceinsoumise:7; vincent_caure:6; j_bardella:5; franceinfo:5; zelenskyyua:5; assembleenat:4; steph_sejourne:4; cema_fr:4; lci:3; r_stefanchuk:3; lcp:2; nathcogg:2; elysee:2; taraskachka:2; robjetten:1; igorzhovkva:1; npouzyreff78:1; senat:1; valeriehayer:1; parismatch:1; pg_citizen:1
719218,Hervé Berville,HerveBerville,twitter.com/HerveBerville,300,emmanuelmacron:95; herveberville:36; gabrielattal:28; mergouv:13; elysee:9; besoindeurope:9; renaissance:6; equipefra:6; deepseaconserve:6; valeriehayer:6; deputesensemble:4; gouvernementfr:4; seblecornu:4; christophebechu:4; ensemble2024:4; franceinkenya:4; renaissance_d22:3; jeuxolympiques:3; france3bretagne:3; sauveteursenmer:3; orsuccijc:3; mfesneau:3; rpfranceue:3; ouestfrance:2; bayrou:2; michelbarnier:2; ecologie_gouv:2; guillaumekasba:2; paris2024:2; j_bardella:2
719652,Véronique Hammerer,V_Hammerer,twitter.com/V_Hammerer,300,emmanuelmacron:24; t_cazenave:9; assembleenat:9; avecvous:9; v_hammerer:8; prefaquitaine33:8; 33renaissance:7; renaissance:7; bcouillard33:7; nvelleaquitaine:7; lrem_naquitaine:6; elisabeth_borne:6; msa_actu:6; enmarchegironde:6; diaz_edwige:5; azizskalli:5; gabrielattal:4; gouvernementfr:4; rnational_off:4; edfblayais:4; tv7_sudouest:4; mlp_officiel:4; rimaabdulmalak:3; senat:3; franceinsoumise:3; pauljouffreau:3; yaelbraunpivet:3; auroreberge:3; ccastaner:3; oliviagregoire:2
267260,Bérengère Poletti,poletti_b,twitter.com/poletti_b,300,poletti_b:12; julienaubert84:10; cordierpierre08:8; lesrepublicains:7; jeanrottner:7; emmanuelmacron:5; republicains_an:5; regiongrandest:5; assembleenat:5; michelbarnier:4; brunoretailleau:4; villedecmz:4; vpecresse:4; le_figaro:3; oliviermarleix:3; elsejoseph:3; bertrandpancher:3; phdumont:2; patrick_fostier:2; damienabad:2; avecvalerie08:2; davidlisnard:2; l_amf:2; fabiendifilippo:2; lesrep_senat:2; odassault:2; concours:2; villederethel:2; boris_cm2014:2; agnesevren:2
1008,Alain David,AlainDavid_AN,twitter.com/AlainDavid_AN,300,faureolivier:115; borisvallaud:60; socialistesan:42; partisocialiste:33; bfmtv:5; aouizille:5; lcp:4; inakiechaniz:4; gabriel_zucman:4; chloeridel:4; lesjeunessoc:3; pierrickcourbon:3; cpiresbeaune:3; bayrou:3; luccarvounas:3; egregoire:2; aydahadi:2; franceinter:2; emmarafowicz:2; sebvincini:2; clauderaynal:1; letrombinoscope:1; nouveaupop:1; lyeslouffok:1; leseulg:1; so:1; binetsophie:1; ezekiel_lcs:1; mbompard:1; potierdominique:1
720870,Jean François Mbaye,JFMBAYE,twitter.com/JFMBAYE,300,ghafrance:13; psg_inside:10; assoaides:8; eluscontrepalu:7; emmanuelmacron:6; rnational_off:5; mlp_officiel:5; lions_teranga:5; gaindeyi:4; senat:4; unite_mpnetwork:4; michelbarnier:4; footballsenegal:4; fsfofficielle:4; pr_diomaye:3; franceinfo:3; coordinationsud:3; assembleenat:3; rbaptistaleite:3; bernardjomier:3; g_gouffierval:3; omarsy:2; globalfund:2; horizonsleparti:2; blablacar_fr:2; jnbarrot:2; florencethune:2; centlivreg:2; rfi:2; friendseurope:2
722162,Nicolas Turquois,TurquoisNicolas,twitter.com/TurquoisNicolas,299,turquoisnicolas:67; daugevalerie:63; lcp:38; deputesdem:31; jacqueminhager:18; modem:15; brunobelin:15; bleu_poitou:11; alainpichon86:9; assembleenat:8; departement86:8; davidsimon86:8; mfesneau:7; chatellerault86:6; bayrou:6; jpabelin:6; cyrilcibert:6; maudgatel:6; jlbourlanges:5; lvichnievsky:5; annebergantz:5; prefet86:4; f3poitouchtes:4; flaviencartier:4; benjaminbaudry:4; turquoisnico:4; theocaubel:3; jnbarrot:3; tur:2; t:2
720100,Aurélien Pradié,AurelienPradie,twitter.com/AurelienPradie,299,rscactu:15; guillaumelepers:11; lepoint:5; hhuwart:4; virystephane:4; durovray:4; bfmtv:3; cpelichy:3; lopinion_fr:3; aurelienpradie:3; b_ouisal:3; davidlisnard:3; cbernardins:3; juliendive:3; naimamoutchou:3; npolony:3; mariannelemag:3; c_barbier:2; valeurs:2; tribunedimanche:2; ahmadmassoud:2; cmoulenat:2; phdumont:2; sy_berrios:2; lesentretiens:1; ladepeche46:1; iep_upec:1; davidytier:1; ig_pompidou:1; pompiersdulot:1
722194,Florence Provendier,flprovendier,twitter.com/flprovendier,298,bernardlehut:61; jnbarrot:21; francediplo:12; o_decottignies:12; ogamashiyo:10; pybournazel:8; femmeazadi:8; fdevedjian:8; nikolpashinyan:8; gabrielattal:7; sifaoui:7; emmanuelmacron:6; alinejadmasih:6; freececile_:6; araratmirzoyan:6; nathalieloiseau:5; yaelbraunpivet:5; jchribuisson:5; armenpressfr:4; benjaminhaddad:4; am_crossroads:4; lauriannerossi:4; datirachida:3; limportant_fr:3; tolmajian:3; armkhach:3; csoutienbs:3; sachahoulie:3; sophieriottot:3; paroles_la:2
609332,Olivier Faure,faureolivier,twitter.com/faureolivier,297,partisocialiste:7; socialistesan:6; arminarefi:6; alinejadmasih:4; jrolland_nantes:3; chloeridel:3; egregoire:3; faureolivier:3; benoitpayan:3; lesjeunessoc:3; gsiryhouari:2; isabelle_rocca:2; franceinfo:2; ianbrossat:2; clauderaynal:2; bfmtv:2; berniesanders:2; pjouvet:2; pour_marseille:2; printempsmrs:2; amnestyfrance:2; pierrelepel:1; tribunedimanche:1; cejour_histoire:1; 3asseh:1; thiebaultceline:1; malbrunot:1; loeilmedias1:1; david_belliard:1; l_thinktank:1
722252,Marie-Pierre Rixain,RixainMP,twitter.com/RixainMP,297,gabrielattal:26; emmanuelmacron:25; rixainmp:18; yaelbraunpivet:13; assembleenat:11; lcp:7; elysee:6; franceinter:5; plantu:5; catladousse:5; igortvillejust:5; franceculture:4; deputesensemble:4; zineb__mekouar:4; steph_sejourne:4; valeriehayer:4; elisabeth_borne:3; bfmtv:3; antogriezmann:3; libe:3; soph_astro:3; le_parisien:3; joinjfd:3; mljr75112:2; franceinfo:2; florencesandis:2; prefet91:2; brigittegresy:2; visible_media:2; lemondefr:2
721852,Marie Lebec,marielebec78,twitter.com/marielebec78,296,emmanuelmacron:47; gabrielattal:45; deputesensemble:38; renaissance:17; seblecornu:7; lcp:6; elysee:5; bfmtv:4; jeunesenmarche:4; marielebec78:3; businessfrance:2; laure_miller:2; valeriehayer:2; radiojfrance:2; jrcazeneuve:2; ccifrance:2; bpifrance:2; soph_astro:1; stephanie_rist:1; steph_sejourne:1; gabriel:1; groupe_lactalis:1; sandfallgames:1; a2linefrancois:1; michelbarnier:1; rnational_off:1; guillaumekasba:1; xavierbertrand:1; datirachida:1; mlp_officiel:1
719154,Didier Martin,dmartindijon,twitter.com/dmartindijon,294,emmanuelmacron:38; dmartindijon:31; gabrielattal:28; deputesre:26; fadila_khattabi:18; lcp:15; assembleenat:12; agnesfirmin:11; yaelbraunpivet:10; _didierparis:8; cavautrin:8; f_patriat:6; valeriehayer:6; elysee:5; gdarmanin:5; re_cotedor:4; renaissance:4; laurencecristol:4; rolandlescure:4; lecocqcharlotte:4; elisabeth_borne:4; frebsamen:3; sylvainmaillard:3; jf_rousset2:3; jeunesmacronbfc:3; olivierfalorni:2; ferraccimarc:2; f3bourgogne:2; genethique:2; franceculture:2
720202,Sonia Krimi,Sonia_Krimi,twitter.com/Sonia_Krimi,294,emmanuelmacron:24; avecvous:21; sonia_krimi:20; odesquesnes:16; jeunesmacron50:9; victorienlachas:7; lapressemanche:6; alex_madhouse:6; avecvous50:6; olivierveran:6; sttravert:5; jamnormandie:5; villecherbourg:4; mlp_officiel:4; annebashamdc:3; enmarchecec:3; madecnathalie:3; lamanchelibre:3; larsonneurmorel:3; libe:3; renaissance:2; gabrielattal:2; stelladupont:2; france24_ar:2; fepemfr:2; assembleenat:2; j_anger:2; enmarchefr:2; brigbourguignon:2; rodolphegeisler:2
721674,Stéphanie Atger,StephanieAtger,twitter.com/StephanieAtger,293,emmanuelmacron:41; ademontchalin:15; assembleenat:14; chilly_mazarin:9; elisabeth_borne:6; gouvernementfr:6; villedemassy:6; larem_an:6; efapo3:5; mehb_officiel:5; avecvous:5; femmes_dem:4; rentreprendre91:4; jeancastex:4; palaiseau91:4; orpea_:4; villemorangis:3; amelieavecvous:3; ccastaner:3; sophiaaram:3; romeiro1l:3; stephanieatger:2; estherscolors:2; fchouat:2; jlmelenchon:2; rcme91:2; franceinter:2; pole_emploi:2; enmarchefr:2; francois_cherix:2
331835,Monique Iborra,MoniqueIborra,twitter.com/MoniqueIborra,292,emmanuelmacron:27; bfmtv:11; tcabarrus:8; yaelbraunpivet:8; lcp:8; bonuscr:7; actu_em:7; moniqueiborra:6; mauricemartin01:6; seblecornu:6; gdarmanin:5; lci:5; afpfr:4; le_figaro:4; weillclaude:4; renaudpila:4; jboovii:4; anniegenevard:4; jrcazeneuve:4; ferraccimarc:3; pbriday:3; sirafuera:3; pierrecazeneuve:3; prefetoccitanie:3; mlp_officiel:3; medias_citoyens:3; tribunedimanche:3; macronardsfm:3; oliviagregoire:3; jlmelenchon:2
