id,full_name,twitter_name,twitter_web_urls,tweets_en_captura,top_mentions
608695,Cécile Untermaier,ceciluntermaier,twitter.com/ceciluntermaier,396,ceciluntermaier:20; cpiresbeaune:14; cnbarreaux:12; justice_gouv:12; bfmtv:10; montebourg:10; yaelbraunpivet:10; socialistesan:10; borisvallaud:8; p_brun:8; glthinktank:8; faureolivier:6; c_decourson:6; emmanuelmacron:6; franceinfo:6; ti_france:6; cnews:6; lehuffpost:6; lcp:6; humanite_fr:6; hatvp:6; bcazeneuve:6; gdarmanin:4; bayrou:4; rglucks1:4; syndicatavocats:4; mariannelemag:4; publicsenat:4; le_figaro:4; assembleenat:4
719770,Florian Bachelier,F_BACHELIER,twitter.com/F_BACHELIER,396,f_bachelier:14; vtremolet:12; emmanuelmacron:10; franceinter:10; sophiaaram:8; dominiquereynie:8; carolinefourest:8; bfmtv:8; seblecornu:8; lejdd:8; elysee:8; radiojfrance:8; grandelibrairie:6; faureolivier:6; arosencher:6; jlmelenchon:6; cavousf5:6; le_figaro:4; europe1:4; cemat_fr:4; jl7508:4; franctireurmag:4; etienneklein:4; mitrahejazipour:2; avecbachelier:2; france3bretagne:2; mariemesmeur:2; nathalieappere:2; lboichot:2; figarovox:2
721968,Michel Vialay,MichelVialay,twitter.com/MichelVialay,396,michelvialay:42; manteslajolie_:24; noplasticfrance:16; assembleenat:16; lesrepublicains:16; raphaelcognet:16; eciotti:16; republicains_an:14; pierre_bedier:14; les_yvelines:14; lcp:10; gerard_larcher:8; sophieprimas:8; cugpseo:8; aurelienpradie:6; prefet78:6; pjl_ppl_bot:6; chjacob77:6; letour:6; vpecresse:6; clairepitollat:6; lauriannerossi:6; ericwoerth:6; fxbellamy:6; wwffrance:4; mathildepanot:4; zerowastefr:4; parisnice:4; uae_france:4; max_brisson:4
719052,Loïc Kervran,LoicKervran18,twitter.com/LoicKervran18,396,deputeshorizons:38; seblecornu:24; ephilippe_lh:14; horizonsleparti:13; nunezlaurent:7; assembleenat:7; loickervran18:6; gdarmanin:5; sudradio:5; fnsea:5; lcp:5; an_defense:4; sdis_18:4; gewoessner:4; jeunesagri:4; bayrou:4; vonderleyen:3; udsp18:3; yaelbraunpivet:3; christophe_p:3; auroreberge:3; c_morancais:3; le_parisien:3; fnsea18:3; fnseacvl:3; ja18230:3; jlmelenchon:3; jl_thieriot:2; ini_invalides:2; jeanmoulliere:2
267233,Christophe Bouillon,Chris_Bouillon,twitter.com/Chris_Bouillon,394,petitesvilles:114; chris_bouillon:96; ancterritoires:82; f3normandie:16; fauredominique:16; leseulg:14; lafhfnormandie:10; villebarentin:10; prefet27:10; francebleu:8; prefet76:8; austreberthe:8; rouen2028:8; francoisegatel:6; thegoodfr:6; l_amf:6; transcite:6; agnesfirmin:6; christophebechu:6; cnews:6; rtlfrance:4; lcp:4; le_parisien:4; herve_morin:4; coriton_bastien:4; luccarvounas:4; unccas:4; croixrouge:4; prefet24:4; sabrinaroubache:4
719024,Christophe Blanchet,christoblanchet,twitter.com/christoblanchet,394,christoblanchet:62; lcp:58; assembleenat:52; deputesdem:38; unifab:34; modem:28; yaelbraunpivet:16; mfesneau:12; cnac_inpi:12; xvparlementaire:10; emmanuelmacron:10; sudradio:8; prefet14:8; bayrou:8; inpifrance:6; seblecornu:6; snujemengage:6; pybournazel:6; adumourier:4; christ:4; paz_olivier:4; gabrielattal:4; deauvillefr:4; elisabeth_borne:4; sarahelhairy:4; metafrance:4; brunomillienne:4; ygoosz:2; christobla:2; frontrep:2
720162,Philippe Bolo,phbolo,twitter.com/phbolo,393,phbolo:31; icepplastic:19; avrille49:17; opecst_:16; assembleenat:12; christophebechu:12; battistelmarie:9; deputesdem:9; lcp:8; patmaussion:8; valeriehayer:8; segrefr:7; leliondangers:7; modem:6; angers:6; an_afeco:5; oxygene_radio:5; maudgatel:5; rcfanjou:4; franceinter:4; prefet49:4; beconlesgranits:4; cathchabaud:4; besoindeurope:4; ouestfrance:3; mfesneau:3; uefrance:3; estebanpaulon:3; kateparminter:3; ciel_tweets:3
722312,Barbara Bessot Ballot,B_BessotBallot,twitter.com/B_BessotBallot,392,emmanuelmacron:29; oliviagregoire:27; rolandlescure:24; gabrielattal:18; yaelbraunpivet:15; renaissance:12; brunolemaire:12; stephanepini:12; avecvous:11; elisabeth_borne:10; b_bessotballot:9; an_afeco:8; la_cancoillotte:8; j_denormandie:8; gattalactu:7; lemoinearnaud:7; lrem70:7; f_patriat:6; alainchretien:6; jdecerle:6; mfesneau:6; sttravert:6; enmarchefr:6; valeriehayer:5; salondelagri:5; larem_an:5; destination70:5; e_dupondm:4; assembleenat:4; renaissance_70:4
346054,Emmanuel Maquet,emmanuel_maquet,twitter.com/emmanuel_maquet,391,emmanuel_maquet:70; xavierbertrand:53; patriciapoupart:33; republicains_an:16; fbleupicardie:13; assembleenat:12; lcp:12; lesrepublicains:10; sdecayeux:6; courrierpicard:5; f3picardie:5; merslesbains:5; hautsdefrance:5; beauvais2017:5; fdsea80:4; tbalesdent:4; shaussoulier:4; contribuables:4; dfasquelle:4; jeromebignon:4; bernstephane:3; chcoulon:3; barbarapompili:3; somme_fr:3; danieldubois80:3; lopinion_fr:2; cbeaune:2; gdarmanin:2; emmanuelmacron:2; prefet80:2
722366,Jean-Luc Fugit,Jean_LucFUGIT,twitter.com/Jean_LucFUGIT,391,gabrielattal:72; seblecornu:38; deputesensemble:33; assembleenat:26; anniegenevard:22; emmanuelmacron:15; gazdaujourdhui:10; prefetrhone:10; midy_paul:7; trudigoz:5; lcp:5; priscathevenot:5; jean_lucfugit:5; gouvernementfr:5; energiematin:5; renaissance:4; gdarmanin:4; elysee:3; med_energie:3; opecst_:3; jdecerle:3; amiel_david_:3; ufelectricite:3; an_afeco:3; cre_energie:3; stephanie_rist:2; agenda2030fr:2; bfmtv:2; bfmlyon:2; rnational_off:2
340357,Michèle Victory,victory_michele,twitter.com/victory_michele,390,socialistesan:97; victory_michele:23; cpiresbeaune:15; assembleenat:13; borisvallaud:13; lcp:12; valerie_rabault:11; najatvb:10; isasantiago_94:8; francebleuda:7; cafepedagogique:7; senateursps:7; conseil_constit:7; laurentughetto:7; hsaulignac:5; pnaillet:5; ceciluntermaier:5; confpaysanne07:5; prefet07:4; ledauphine:4; jmblanquer:4; albanegaillot:4; chantaljourdan:4; potierdominique:4; lejdd:3; hebdoardeche:3; emmanuelmacron:3; lamiaela:3; an_afcult:3; faureolivier:3
718860,Bénédicte Taurine,BenedictTaurine,twitter.com/BenedictTaurine,390,franceinsoumise:34; jlmelenchon:21; fiassemblee:11; ugobernalicis:11; ericcoquerel:10; benedicttaurine:8; brunolemaire:7; gouvernementfr:6; libe:5; confpaysanne:4; emmanuelmacron:4; clem_autain:4; portes_thomas:4; francois_ruffin:4; couturiercathy:3; carolinefiat54:3; gdarmanin:3; elisabeth_borne:3; simonnet2:3; sabinerubinfi93:3; canardenchaine:2; bilongocarlos:2; mfesneau:2; caroledelga:2; gabrielamard:2; mouvementdunid:2; prudhommeloic:2; lemondefr:2; juliegarnierfi:2; socialistesan:2
721560,Benjamin Griveaux,BGriveaux,twitter.com/BGriveaux,388,emmanuelmacron:38; jlmelenchon:36; assembleenat:14; franceinsoumise:10; partisocialiste:10; sandrousseau:9; elonmusk:8; faureolivier:7; mlp_officiel:7; rimahas:7; mathildepanot:7; guiraudind:7; charlie_hebdo_:6; carolinefourest:6; caronaymericoff:6; libe:6; realdonaldtrump:5; rnational_off:5; portes_thomas:5; aleaument:5; avecvous:5; sophiaaram:4; zelenskyyua:4; jeancastex:4; jl_thieriot:4; humanite_fr:3; marinetondelier:3; lepoint:3; cnews:3; modem:3
722382,Benjamin Dirx,BenjaminDirx,twitter.com/BenjaminDirx,388,villedemacon:24; paris2024:20; saoneetloire:17; aoc1978:13; prefet71:11; assembleenat:9; gabrielattal:7; laurentsmartin:6; emmanuelmacron:6; jeuxolympiques:6; valeriehayer:5; lejsl:4; gdarmanin:4; cbbs_basket:4; michelbarnier:4; tonyestanguet:4; f3bourgogne:3; courtois_jp:3; renaissance:3; lcp:2; lemondefr:2; schneiderelec:2; mariebarsacq:2; basketlfb:2; salondelagri:2; sports_gouv:2; accaryandre:2; equipefra:2; franceolympique:2; l_margueritte:2
642935,Olivier Becht,becht_olivier,twitter.com/becht_olivier,388,emmanuelmacron:28; francediplo:22; mincolonna:21; becht_olivier:14; lcp:6; businessfrance:6; czacharopoulou:4; elisabeth_borne:4; parisaeroport:4; charlesrodwell_:3; elysee:3; gouvernementfr:3; rolandlescure:3; gabrielattal:2; francediplo_en:2; rnational_off:2; jnbarrot:2; lafrenchtech:2; region_reunion:2; vigierphilippe:2; laurentsmartin:2; rpfranceue:2; seblecornu:2; challenges:2; france24_fr:2; olgagivernet:1; constancelegrip:1; fcbdeputeducher:1; deuxsevres:1; al_rousset:1
720814,Sébastien Cazenove,SebCazenove,twitter.com/SebCazenove,387,emmanuelmacron:43; rolandlescure:7; weillclaude:7; olivierveran:7; maudbregeon:5; jeancastex:5; larem66:5; enmarchefr:5; bfmtv:5; fderugy:4; cavousf5:4; xaviergorce:4; olivierdussopt:4; romaingrau:4; emma_ducros:3; _lepetitcaporal:3; thuiravenir:3; gdarmanin:3; elisabeth_borne:3; jeunesmacron:3; francerugby:3; e_dupondm:3; larem_an:3; publicsenat:3; fflose:3; ccastaner:3; laustmartin:3; charlotte_34mtp:3; elanoccitan:3; ericlagadec:2
720242,Bérangère Abba,b_abba,twitter.com/b_abba,386,ephilippe_lh:80; horizonsleparti:56; besoindeurope:30; pybournazel:24; valeriehayer:18; b_abba:16; horizonsjeunes:14; gillesboyer:10; franck_leroy_:10; jhm_fr:8; cestrosi:6; deputeshorizons:6; france3ca:6; marielebec78:6; nathalieloiseau:4; rtlfrance:4; leparisien_pol:4; franceinfo:4; gabrielattal:4; christophe_p:4; christophebechu:4; franceinter:4; fredvalletoux:4; bfmtv:4; libe:4; regiongrandest:4; gouvernementfr:2; rachelflore:2; knafo_sarah:2; bournazel2026:2
721956,Delphine O,odelphine,twitter.com/odelphine,385,francediplo:100; odelphine:33; mincolonna:26; aranchaglezlaya:19; ed_tallandier:19; emmanuelmacron:15; lyricthompson:15; jnbarrot:14; aclairelegendre:13; psiasciencespo:12; delphborione:11; bcouillard33:10; theffpcollab:10; sciencespo:10; amdescotes:9; franceonu:9; steph_sejourne:8; francediplo_en:7; un_women:7; afd_france:7; parispeaceforum:7; bjc_agua:6; yaelbraunpivet:6; franceonugeneve:6; presagegenre:6; femnetprog:6; hcefh:5; annebouverot:5; romeisabelle:5; berthonjeanmarc:5
719748,Émilie Chalas,EmilieCChalas,twitter.com/EmilieCChalas,382,terresdeprogres:22; carbonmodules:17; renaissance:14; renaissance_38:14; ericpiolle:14; olivierdussopt:12; valeriehayer:12; jeunesmacron38:8; pec2026:6; emiliecchalas:6; emmanuelmacron:6; ici_isere:5; ledl_grenoble:5; gdarmanin:5; agnesrunacher:5; steph_sejourne:5; carbon_pv:4; elisabeth_borne:4; elisamartingre:4; villedefos:4; galliardm:3; chloemorin2:3; gabrielattal:3; egajvpr:3; cavousf5:3; olivierveran:2; franceinfo:2; telegrenoble:2; canardenchaine:2; benjamindjiane:2
724827,Ramlati Ali,RamlatiAli,twitter.com/RamlatiAli,382,emmanuelmacron:20; ramlatiali:15; assembleenat:11; gouvernementfr:9; vidalfrederique:7; larem_an:5; seblecornu:5; tmohamedsoilihi:4; prefet976:4; modem976:3; macron2022:3; la1ere:3; ccastaner:3; lcp:3; an_afetr:3; lesoutremer:3; philippemichelk:3; e_dupondm:2; ambroise_mejean:2; avecvous:2; cclejdepamandzi:2; linfokwezi:2; chnfkassandrah:2; kamardine_m:2; parcoursup_info:2; 1elisamoreno:2; ainakuric:2; nassufdjailani:2; sebastiencron:2; thierrycron:2
695100,Meyer Habib,Meyer_Habib,twitter.com/Meyer_Habib,381,meyer_habib:47; i24news_fr:46; netanyahu:35; emmanuelmacron:28; auschwitzmuseum:17; cnews:16; gwgoldnadel:13; realdonaldtrump:11; jcoupable:7; 21newsbe:7; maitrepardo:6; cweillraynal:4; paroles_la:3; guiraudind:3; potus:3; brunoretailleau:2; challoncle:2; fhollande:2; phdumont:2; mossadil:2; gidonsaar:2; jnbarrot:2; oceanbreeze473:1; neta:1; bruno_attal_:1; meyer_h:1; gilbertcollard:1; egregoire:1; arnoklarsfeld:1; tsahal:1
606712,Gilles Lurton,gilleslurton,twitter.com/gilleslurton,380,villesaintmalo:79; saintmaloagglo:18; gilleslurton:16; regionsdefrance:8; laecum35:6; saintmaloville:5; xvcorsairerugby:5; nouv_energie:3; francoisegatel:3; sauveteursenmer:3; regionbretagne:3; laroutedurock:2; pascallegoff27:2; vendeeglobe:2; yannickmoreau:2; louisburtonoff:2; ensm:2; snbsm:2; snbsmtourvoile:2; telethon_france:2; quaidesbulles:2; theseacleaners:2; grdf:2; le_poool:2; sy_robert:1; festivalev:1; francealzheimer:1; yoannrichomme:1; a_leboeuf:1; charliedalin:1
719326,Séverine Gipson,severine_gipson,twitter.com/severine_gipson,380,seblecornu:38; prefet27:22; emmanuelmacron:16; gabrielattal:14; brunolemaire:14; coherence_e:11; armees_gouv:10; justintrudeau:8; assembleenat:8; yaelbraunpivet:7; gregoryallione:7; plantu:6; opexnews:6; sttravert:6; paris2024:5; rtlfrance:5; doziermarc:4; franceinfo:4; interieur_gouv:4; leparisien_pol:4; gendarmerie_027:4; lcp:4; agri_zoom:4; auroreberge:4; sdis27:4; elysee:3; gendarmerie:3; lemondefr:3; francetv:3; emmanuelchaunu:3
722358,Thomas Gassilloud,tgassilloud,twitter.com/tgassilloud,380,seblecornu:46; tgassilloud:32; emmanuelmacron:28; damiengirard56:14; gouvernementfr:10; opexnews:10; armees_gouv:8; dga:8; gendarmerie:8; elysee:8; an_defense:8; lcp:6; franceinfo:6; franckentheo:6; valdoise:6; franceencoree:6; pascalbtr:4; peuravion:4; anthony_gislain:4; cema_fr:4; renaulttrucksco:4; assembleenat:4; defense137:4; echiva:4; bfmtv:4; safran:4; armeedeterre:4; rmcinfo:4; romainmielcarek:4; gassilloud:4
720500,Valérie Petit,ValeriePetit_AN,twitter.com/ValeriePetit_AN,380,alexiskarklins:16; emmanuelmacron:16; rglucks1:14; mxsba:12; cidff_:10; rafael_eyth:10; gablattanzio:8; n_hervieu:8; erwanlenoan:8; cobra_fx_:6; sc_cath:6; lemondefr:6; democrats_eu:6; glthinktank:6; gillesgressani:4; zelenskyyua:4; lci:4; xavierbertrand:4; sachahoulie:4; ugobernalicis:4; le_figaro:4; nbouzou:4; bfmtv:4; diavictimes:4; chdelporte:4; raulmagniberton:4; seltzer_c:4; schelcher:4; davidcormand:2; barriere_dr:2
642724,Frédéric Barbier,Fred_Barbier,twitter.com/Fred_Barbier,380,gdarmanin:4; emmanuelmacron:2; lesburalistes:2; lcp:2; isavalentin43:2; assembleenat:2; fred_barbier:2; agnesbuzyn:2; linkedin:1; lesechos:1; jeancastex:1; catherineziri:1; f:1; f3franchecomte:1; jeremychevreuil:1; ccastaner:1; itolleret:1; europe2022fr:1; philippecoy:1; fjolivet36:1; jlmelenchon:1; e_dupondm:1; policenat25:1; modem:1; lestrepublicain:1; fnw_fr:1; chevenement:1; youtube:1; olivierdussopt:1; gillesavary:1
1874,Marc Le Fur,marclefur,twitter.com/marclefur,380,eciotti:20; marclefur:17; assembleenat:13; lefurcorentin:11; republicains_an:10; fxbellamy:9; youtube:9; laurentwauquiez:8; brunoretailleau:8; michelbarnier:8; oliviermarleix:8; julienaubert84:7; lesrepublicains:7; letelegramme:7; hissonshautbzh:7; ouestfrance:7; sdesallier:6; lcp:5; patrickhetzel:4; ilecallennec:4; ianboucard:3; jl_thieriot:3; loigcg:3; regionbretagne:3; emmanuelmacron:3; actufr:3; jeanlassalle:3; davidgaudu:3; anniegenevard:2; francetv:2
721314,Raphaël Schellenberger,RSCactu,twitter.com/RSCactu,380,rscactu:81; aurelienpradie:56; lcp:42; phdumont:17; lepoint:10; antoine_armand:10; juliendive:9; assembleenat:8; republicains_an:8; gewoessner:7; le_figaro:6; schelcher:6; f_bierry:5; kamardine_m:5; latribune:4; patrickhetzel:4; toutelalsace:4; bguyot1982:4; elisabeth_borne:4; bfm_alsace:3; maximeminot:3; lesrepublicains:3; zart_b:3; valeriefaudon:3; ufelectricite:2; lexpress:2; arosencher:2; outofcontext_an:2; tankenergies:2; gg_guerin:2
588886,Stéphane Le Foll,SLeFoll,twitter.com/SLeFoll,380,ofcourselemans:53; slefoll:34; lemansfc:27; publicsenat:22; partisocialiste:21; prefet72:16; afpfr:12; rtlfrance:12; jlmelenchon:11; msb_officiel:11; bayrou:11; ouestfrance:9; franceinfo:8; placepublique_:7; lemainelibre:7; pssarthe:6; icimaine:6; smmarvingt_off:6; fhollande:5; 24hoursoflemans:5; brunoretailleau:4; caroledelga:4; emmanuelmacron:4; 4per1000:4; lepoint:4; th_cozic:4; realdonaldtrump:4; faureolivier:4; michelbarnier:4; vibrationradio:4
722202,Sébastien Jumel,sebastienjumel,twitter.com/sebastienjumel,378,francois_ruffin:53; deputespcf:27; lcp:22; sebastienjumel:16; gabrielattal:12; fabien_gay:9; emmanuelmacron:8; lacgtcommunique:5; ouzouliasp:5; humanite_fr:5; brunolemaire:5; gilles_perret:4; binetsophie:4; andrechassaigne:4; nlanglois76:4; lemondefr:4; vspillebout:4; rolandlescure:3; deputesgdr:3; picardiedebout:3; asn:3; irsnfrance:3; 28minutes:3; gabriel_zucman:2; debout_fr:2; lci:2; mrlmateo:2; nicolassansu:2; brunodemande:2; p_vergriete:2
722398,Rémy Rebeyrotte,RRebeyrotte,twitter.com/RRebeyrotte,378,ccgam71:84; vincentchauvet:46; rrebeyrotte:38; autunville:38; ccdelautunois:30; lejsl:16; jslautun:14; cathyvalacci:12; f3bourgogne:8; obsterritoria:6; nf1987:6; awabot:4; lecese:4; cultureroutes:4; roxanabulmez:4; interconnectes:4; c_bonvalot:4; autun_infos:4; enzoni71:4; gipeaux:4; ecole_numerique:2; jeunesmacron71:2; laurentbacquart:2; sndgct:2; franiclode65:2; normandesvideos:2; inte:2; petitschanteurs:2; nrjchalon:2; lal:2
721916,Natalia Pouzyreff,npouzyreff78,twitter.com/npouzyreff78,378,npouzyreff78:45; colon_david:29; gabrielattal:26; emmanuelmacron:24; ihedn:17; viginum_gouv:17; deputesensemble:16; insp_fr:16; seblecornu:14; f_descartes:13; lcp:12; sander_vdlinden:12; leclemi:11; reseau_canope:11; cnews:8; jnbarrot:8; natopa:7; prefet78:6; assembleenat:6; an_defense:6; opexnews:5; costeslioneler:5; tkouilou:5; macronardsfm:5; leparis:5; thibautbruttin:5; etatmajorfr:4; renaissance:4; frenchresponse:4; franceinfo:4
721522,Xavier Batut,XavierBatut,twitter.com/XavierBatut,378,csnumpost:49; horizonsleparti:22; xavierbatut:21; horizons_an:14; ephilippe_lh:13; assembleenat:13; jnbarrot:12; gdarmanin:5; seinemaritime:5; mapoussier:5; stanguerini:5; an_defense:5; christophebechu:4; agnesfirmin:4; arcep:4; lmarcangeli:4; orange_france:4; prefet76:4; fftelecoms:4; infosdieppoises:4; bcouillard33:4; emmanuelmacron:3; christophe_p:3; seblecornu:3; lauredlr:3; valeriehayer:3; sdis76:3; dmichallet:3; clapotmireille:3; mfesneau:3
720002,Sarah El Haïry,sarahelhairy,twitter.com/sarahelhairy,377,sarahelhairy:20; solidarite_gouv:11; foulques44:10; sudradio:10; emmanuelmacron:9; stephanie_rist:8; bfmtv:7; reusmuriel1:7; franceinfo:7; rtlfrance:7; le_parisien:5; arcom_fr:5; presseocean:4; valerie_oppelt:4; lepointevents:4; lepoint:4; rmcinfo:4; laprovence:4; le_figaro:4; brutofficiel:3; eenfance:3; cavousf5:3; ent_de_creches:3; democrats_eu:3; dimpolitique:3; johanna_rolland:2; guillaumerichar:2; lsaconsommation:2; policenationale:2; jpatrierleitus:2
1327,Nicolas Forissier,N_Forissier,twitter.com/N_Forissier,376,emmanuelmacron:50; jnbarrot:42; seblecornu:36; n_forissier:22; francediplo:10; businessfrance:8; salondelagri:8; elysee:8; les_cce:6; publicsenat:6; anniegenevard:6; medef_i:4; omerbolattr:4; ekonomimcom:4; rcvaldeloire:4; malkassabi:4; wef:4; ademontchalin:4; francediplo_ar:4; francediplo_en:4; francekoweit:4; gauvinolivier:4; andrejplenkovic:4; maregionsud:4; noiweala:4; parmeling:4; khalid_alfalih:4; cnrs:2; triumflab:2; ubc:2
722070,Pierre Henriet,HenrietPierre,twitter.com/HenrietPierre,376,henrietpierre:42; assembleenat:21; emmanuelmacron:18; prefetvendee:18; opecst_:14; villefontenay:11; fdseavendee:10; villedelucon:9; stephanebuchou:9; sudvendee_em:9; depvendee:6; ephilippepm:6; senat:5; javendee:5; j_denormandie:5; villeaiguillon:5; cpme_85:4; elisabeth_borne:4; pmaraispoitevin:4; gdarmanin:4; an_afcult:4; an_opecst:4; renaissanceflc:4; brunolemaire:4; villanicedric:4; pgallerneau:4; deputeshorizons:3; ephilippe_lh:3; gouvernementfr:3; yvesauvinet:3
720378,Richard Lioger,RichardLioger,twitter.com/RichardLioger,375,emmanuelmacron:65; sretailleau:33; elisabeth_borne:18; fcbdeputeducher:17; rolandlescure:14; sophiaaram:13; richardlioger:13; jeremysebbane:12; enmarche57:11; steph_sejourne:9; ludovicmds:7; assembleenat:6; ephilippe_lh:6; bfmtv:6; christophearend:5; frcsbraun:5; a_villeneuve:5; magazinecapital:5; hebdo_lasemaine:5; lcp:4; gabrielattal:4; moreaujb23:4; gdarmanin:4; jlmelenchon:4; renaissance:4; bayrou:4; richardferrand:4; lerepu:4; sgetto:4; avecvous:4
606639,Patrick Vignal,PatrickVignal,twitter.com/PatrickVignal,375,gabrielattal:46; bfmtv:29; sudradio:24; patrickvignal:20; renaissance:18; cnews:13; alucedelage:9; lci:8; drjeromemarty:8; albaneblt:7; jad_zahab:6; nathalieoziol:5; francoisedegois:5; zohrabitan:5; assembleenat:5; wargonm:4; sophiaaram:4; jeromeguedj:4; macronardsfm:4; lilibrinderbe:3; priscathevenot:3; laurossignol:3; karlolive:3; emmanuelmacron:3; jpatrierleitus:3; husseinbourgi:3; virgowhallala:3; prefet34:3; tf1info:2; bfmgrandsoir:2
718728,Laurence Vanceunebrock,LaurenceVanceu,twitter.com/LaurenceVanceu,372,raphaelgerard17:37; tcabarrus:35; laurencevanceu:33; progressistlgbt:16; blondeaualexis:15; emmanuelmacron:13; rienaguerir:11; modem:11; isabellerosu:11; deputesre:11; ilgaeurope:10; gdarmanin:9; eric_jallet:8; gabrielattal:7; mystic_cayman:7; albertoteyant:7; lecoindeslgbt:6; soshomophobie:6; priscathevenot:5; 1elisamoreno:5; oliviagregoire:5; elisabeth_borne:5; romeisabelle:5; jbmarteau:4; renaissance:4; auroreberge:4; dilcrah:4; erwanbalanant:4; jeanlucromero:4; grudlerch:4
721538,Muriel Roques-Etienne,MRoquesetienne,twitter.com/MRoquesetienne,372,emmanuelmacron:83; larem_an:40; jeancastex:13; enmarchefr:13; renaissanceue:11; richardferrand:11; avecvous:11; j_denormandie:11; valeriehayer:10; renaissanceue81:9; renaissance_ue:9; gouvernementfr:8; assembleenat:8; lesrepublicains:8; enmarche81:7; elisabeth_borne:7; brunolemaire:7; gdarmanin:7; vpecresse:7; mfesneau:6; steph_sejourne:5; yaelbraunpivet:5; jeanterlier:5; agnesrunacher:5; brigbourguignon:5; grudlerch:4; castresrugby:4; olivierveran:4; sttravert:4; verdierjouclas:3
720480,Charlotte Parmentier-Lecocq,lecocqcharlotte,twitter.com/lecocqcharlotte,370,emmanuelmacron:46; seblecornu:29; jeanmoulliere:14; stephanie_rist:13; assembleenat:10; gouvernementfr:9; marina_ferrari:9; v_riotton:9; jpfarandou:8; gdarmanin:7; solidarite_gouv:7; bfmtv:5; edouardgeffray:5; f_gernigon:5; agefiph_:5; f3nord:4; jnbarrot:4; senat:4; lcp:4; ars_hdf:4; cncph_fr:4; annececilevio:4; mariealefur:4; alehenanff:4; elysee:4; europe1:4; horizonsleparti:4; christianpoiret:3; bayrou:3; michelbarnier:3
719668,Patricia Mirallès,MIRALLESMP,twitter.com/MIRALLESMP,370,emmanuelmacron:58; seblecornu:46; bleuetfrance:34; armees_gouv:16; nunezlaurent:8; mirallesmp:8; midilibre:8; dp_leparti:6; armeedeterre:6; radionotredame:6; radiorcf:6; prefet06:4; yannmarecprod:4; macronardsfm:4; barbaraderathe:4; montpellierhsc:4; pompiersherault:4; le_figaro:4; franceinsoumise:4; libe:4; lucalbernhe:4; nathalieoziol:4; 1erspahis:4; fs_francaises_:4; dilcrah:4; elysee:4; le_parisien:4; cemat_fr:4; cemm_fr:4; onacvg:4
719060,Christophe Jerretie,chrisjerretie,twitter.com/chrisjerretie,368,labanquepostale:84; groupelaposte:72; limogeshandball:18; fftennis:18; regionsdefrance:16; frahandball:16; modem:12; i4ce_:12; emmanuelmacron:12; an_collterr:10; assembleenat:10; modemcorreze:10; lpnews_na:10; intercodefrance:8; wansquare:8; elisabeth_borne:8; l_amf:8; lagazettefr:6; reneweuropefra:6; nathqueencole:6; fedepl:4; acteurspublics:4; senat:4; cercle_eco:4; benoitleguet:4; celleisabelle:4; amalriccatheri1:4; renaissancecor2:4; montagnetulle:4; courdescomptes:4
721836,Jean-Noël Barrot,jnbarrot,twitter.com/jnbarrot,363,emmanuelmacron:58; jnbarrot:21; francediplo:16; seblecornu:14; lci:11; bfmtv:9; modem:4; elysee:4; benjaminhaddad:3; franceinter:3; le_parisien:2; gouvernementfr:2; zelenskyyua:2; andrii_sybiha:2; franceinfo:2; rtlfrance:2; caroiteleonore:2; pa_anglade:2; aussenminde:1; carole_guillerm:1; jd_berger:1; unreliefchief:1; valeriehayer:1; ladepechedumidi:1; libe:1; institutfrance:1; j_democrates:1; jeunesenmarche:1; levenementftv:1; ouestfrance:1
267901,Mansour Kamardine,Kamardine_M,twitter.com/Kamardine_M,362,phgosselin:116; droiterep_an:74; lesrepublicains:68; oliviermarleix:32; brunoretailleau:26; laurentwauquiez:24; assembleenat:16; kamardine_m:14; lcp:10; marinenationale:6; ligne__droite:6; emmanuelmacron:6; causeur:6; bayrou:6; gendarmerie:4; deputeeestelle:4; an_comlois:4; conseil_constit:4; destexhe:4; sudradio:4; fxbellamy:4; lesrep_senat:4; senat:4; censuregouv:2; vigierphilippe:2; mlp_officiel:2; sbastien_martin:2; ferraccimarc:2; labnf:2; mayottela1ere:2
332228,Thierry Benoit,ThierryBenoit35,twitter.com/ThierryBenoit35,360,assembleenat:36; thierrybenoit35:26; lcp:26; fougeresbasket:18; michelbarnier:12; horizons_an:12; lmarcangeli:10; gendarmerie:10; anniegenevard:8; francoisegatel:8; naimamoutchou:8; christophe_p:8; deputeshorizons:6; gdarmanin:6; lecocqcharlotte:6; fredvalletoux:6; emmanuelmacron:6; psimonof:6; fhollande:4; le20hfrancetele:4; boblecentriste:4; slefoll:4; jeunesagri35:4; emmanuelchaunu:4; brunomillienne:4; deputeeestelle:4; outremer_gouv:4; gouvernementfr:4; phgosselin:4; publicsenat:4
330357,Olivier Dussopt,olivierdussopt,twitter.com/olivierdussopt,360,emmanuelmacron:166; elysee:20; dp_leparti:16; jeunesenmarche:8; sophiaaram:6; carolinefourest:6; nbouzou:6; mvignaud:6; francediplo:4; lcp:4; nunezlaurent:4; xjaravel:4; emiliecchalas:4; lci:4; bfmtv:4; zelenskyyua:4; olivierdussopt:4; ensemble_ue:2; ambdeenfr:2; bundeskanzler:2; lebrac21:2; theeconomist:2; weillclaude:2; gablattanzio:2; a_bergeaud:2; lem:2; ph_aghion:2; arminarefi:2; renaissance:2; jlbourlanges:2
